Timestamp,bpm,sdnn,rmssd,pnn50(%),label
1774206712,74.88,151.84,192.25,63.64,0
1774206712,71.65,102.85,124.47,63.64,0
1774206712,72.73,88.03,126.51,72.73,0
1774206712,72.73,87.04,117.24,72.73,0
1774206712,71.31,115.33,130.49,72.73,0
1774206712,73.38,176.39,200.08,72.73,0
1774206712,75.21,147.95,192.53,63.64,0
1774206712,75.34,144.86,188.74,63.64,0
1774206712,75.23,146.57,190.44,63.64,0
1774206712,75.63,149.15,197.36,63.64,0
1774206712,75.34,153.36,199.13,63.64,0
1774206712,78.1,167.72,228.63,66.67,0
1774206712,75.13,138.21,174.95,63.64,0
1774206712,77.66,157.27,215.15,66.67,0
1774206712,72.1,96.77,119.61,60,0
1774206712,72.07,96.87,119.91,60,0
1774206712,72.06,97.49,120.98,60,0
1774206712,72.08,98.38,122.13,60,0
1774206712,73.27,101.1,141.07,63.64,0
1774206712,73.02,104.98,146.56,63.64,0
1774206713,72.83,104.23,144.14,63.64,0
1774206713,72.77,112.99,153.91,63.64,0
1774206713,72.8,114.65,156.26,63.64,0
1774206713,72.77,146.96,212.56,63.64,0
1774206713,72.74,153.38,226.48,63.64,0
1774206713,72.79,157.18,234.99,63.64,0
1774206713,72.73,160.39,241.56,63.64,0
1774206713,71.35,93.6,110.24,54.55,0
1774206713,73.06,92.21,128.16,63.64,0
1774206713,71.1,120.23,171.75,54.55,0
1774206713,73.37,166.65,223.71,54.55,0
1774206713,69.82,148.37,206.69,60,0
1774206713,71.76,106.05,145.55,54.55,0
1774206713,73.56,137.89,168.42,54.55,0
1774206713,74.79,109.16,143.75,63.64,0
1774206713,79.2,176.53,152.67,45.45,0
1774206713,77.3,184.3,137.88,36.36,0
1774206713,77.27,181.9,142.76,36.36,0
1774206713,77.3,186.32,139.84,36.36,0
1774206713,76.9,175.01,142.12,45.45,0
1774206713,77.24,179.84,138.01,36.36,0
1774206713,79.95,198.16,192.03,41.67,0
1774206713,69.09,148.66,209.74,50,0
1774206713,78.77,184.72,165.74,41.67,0
1774206713,79.15,174.14,149.98,41.67,0
1774206713,69.07,146.47,206.91,50,0
1774206713,68.82,120.33,184.31,60,0
1774206713,68.79,117.43,180.65,60,0
1774206713,69.28,150.17,209.55,50,0
1774206713,75.74,160.92,176.44,45.45,0
1774206714,76.02,163.93,181.37,45.45,0
1774206714,76,161.23,176.69,54.55,0
1774206714,76.18,166.65,183.48,45.45,0
1774206714,72.84,135.71,123.78,45.45,0
1774206714,72.73,138.69,124.23,45.45,0
1774206714,76.05,162.23,177.76,54.55,0
1774206714,76.32,167.7,180.75,54.55,0
1774206714,70.56,120.58,175.57,50,0
1774206714,69.51,137.29,196.11,50,0
1774206714,76.23,165.19,177.22,54.55,0
1774206714,77.99,169.15,169.98,50,0
1774206714,72.44,120.44,157.11,54.55,0
1774206714,71.83,144.24,177.99,45.45,0
1774206714,71.13,114.71,166.19,50,0
1774206714,73.78,121.25,159,54.55,0
1774206714,73.49,141.26,158.92,54.55,0
1774206714,73.7,122.67,165.06,54.55,0
1774206714,73.64,122.68,167.15,54.55,0
1774206714,73.3,129.19,161.94,40,0
1774206714,71.85,117.22,181.71,50,0
1774206714,72.44,116.68,178.37,45.45,0
1774206714,72,115.93,174.93,50,0
1774206714,73.16,117.55,166.91,54.55,0
1774206714,72.07,116.36,174.72,50,0
1774206714,73.63,123.37,167.89,54.55,0
1774206714,72.03,115.93,175.48,50,0
1774206714,72.17,116.57,173.43,50,0
1774206714,72.15,166.74,233.69,54.55,0
1774206714,72.12,116.8,175.48,50,0
1774206714,72.09,116.52,175.16,50,0
1774206714,72.14,116.82,174.81,50,0
1774206715,72.11,117.51,177.44,50,0
1774206715,75.07,150.52,189.58,54.55,0
1774206715,72.02,115.81,174.68,50,0
1774206715,71.99,116.63,177.81,50,0
1774206715,73.18,120.95,173.31,54.55,0
1774206715,73.83,126.41,172.83,54.55,0
1774206715,71.48,113.04,171.88,50,0
1774206715,73.69,123.75,174.66,54.55,0
1774206715,73.63,125.92,177.96,54.55,0
1774206715,73.92,128.98,178.83,54.55,0
1774206715,72.88,115.11,169.23,45.45,0
1774206715,75.47,149.37,203.04,54.55,0
1774206715,73.81,124.76,175.05,54.55,0
1774206715,74.18,129.53,182.4,54.55,0
1774206715,75.44,149.39,202.69,54.55,0
1774206715,72.93,147.54,204,54.55,0
1774206715,71.88,131.34,188.66,54.55,0
1774206715,72.69,150.08,206.83,54.55,0
1774206715,72.91,145.95,200.09,54.55,0
1774206715,70.44,116.22,176.5,50,0
1774206715,70.37,116.62,177.1,50,0
1774206715,70.37,116.08,175.9,50,0
1774206715,70.34,118.02,180.24,50,0
1774206715,70.41,117.52,179.1,50,0
1774206715,70.34,120.04,184.31,50,0
1774206715,73.87,172.95,245.98,54.55,0
1774206715,70.31,122.74,188.88,50,0
1774206715,70.38,122.95,188.22,50,0
1774206715,73.73,171.87,246.45,54.55,0
1774206716,73.67,168.38,242.03,54.55,0
1774206716,70.48,116.7,176.91,50,0
1774206716,70.42,115.49,173.05,50,0
1774206716,70.51,112.52,169.25,50,0
1774206716,70.6,112.08,170.01,60,0
1774206716,72.22,119.19,184.14,63.64,0
1774206716,72.28,118.7,182.57,63.64,0
1774206716,72.34,158.24,267.89,80,0
1774206716,72.33,159.51,270.71,80,0
1774206716,68.89,203.26,286.78,80,0
1774206716,72.28,114.01,180.6,55.56,0
1774206716,73.16,125.48,197.51,55.56,0
1774206716,76.95,171.99,226.51,60,0
1774206716,76.56,164.49,219.43,60,0
1774206716,74.37,167.95,202.65,50,0
1774206716,76.89,171.93,226.41,60,0
1774206716,76.8,169.52,224.43,60,0
1774206716,73.01,123.22,193.29,55.56,0
1774206716,76.45,162.49,198.24,60,0
1774206716,76.27,160.25,196.5,60,0
1774206716,76.29,161.11,197.07,60,0
1774206716,76.11,160.58,198.01,70,0
1774206716,76.59,161,196.9,60,0
1774206716,75.86,148.14,189.19,60,0
1774206716,75.97,163.58,200.63,70,0
1774206716,75.91,161.5,199.86,70,0
1774206716,76.1,160.25,199.12,70,0
1774206716,76.44,197,256.67,70,0
1774206716,76.49,196.7,257.86,70,0
1774206716,75.78,187.51,240.6,70,0
1774206717,77.71,213.58,192.13,60,0
1774206717,70.34,136.64,193.45,66.67,0
1774206717,70.3,136.83,197.01,66.67,0
1774206717,73.89,184.84,200.6,66.67,0
1774206717,76.43,168.32,207.94,66.67,0
1774206717,78.29,169.21,203.49,70,0
1774206717,76.56,168.31,208.55,66.67,0
1774206717,76.54,167.46,207.69,66.67,0
1774206717,73.33,190.37,200.55,77.78,0
1774206717,74.3,193.15,205.93,80,0
1774206717,74.29,191.09,207.71,80,0
1774206717,74.53,188.29,208.66,80,0
1774206717,74.27,182.06,213.77,70,0
1774206717,76.91,162.54,220.95,70,0
1774206717,77.85,166.33,207.12,70,0
1774206717,77.73,165.74,207.56,70,0
1774206717,77.9,166.68,213.08,70,0
1774206717,77.79,165.61,210.46,70,0
1774206717,75.22,167.33,253.62,70,0
1774206717,74.71,171.98,265.29,70,0
1774206717,74.47,173.65,267.95,70,0
1774206717,77.76,164.57,207.98,70,0
1774206717,74.56,175.66,272.74,80,0
1774206717,74.71,173.8,269.52,80,0
1774206717,77.53,175.6,212.04,77.78,0
1774206717,77.48,175.68,212.68,77.78,0
1774206717,79.92,180.89,205.77,80,0
1774206717,77.64,174.36,214.49,66.67,0
1774206717,77.75,172.75,214.94,66.67,0
1774206717,78.16,164.19,202.74,70,0
1774206718,80.75,174,235.2,72.73,0
1774206718,81.39,184.96,251.76,63.64,0
1774206718,80.52,171.33,231.85,72.73,0
1774206718,77.79,164.1,203.88,70,0
1774206718,77.72,164.3,205.72,70,0
1774206718,77.61,163.9,204.19,70,0
1774206718,76.75,168.3,206.91,70,0
1774206718,77.66,165.2,204.2,70,0
1774206718,77.66,164.82,203.34,70,0
1774206718,77.46,166.67,204.02,70,0
1774206718,75.48,177.54,222.41,80,0
1774206718,78.21,159.51,204.93,70,0
1774206718,78.03,160.16,203.8,70,0
1774206718,77.43,167.33,205.8,80,0
1774206718,77.88,162.05,204.44,70,0
1774206718,83.47,169.39,234.78,81.82,0
1774206718,81.58,181.64,227.1,72.73,0
1774206718,80.66,158.94,225.93,80,0
1774206718,83.43,171.95,236.76,81.82,0
1774206718,83.84,173.12,241.16,81.82,0
1774206718,84.87,183.3,255.23,81.82,0
1774206718,83.62,176.27,238.45,81.82,0
1774206718,84.37,176.39,247.34,81.82,0
1774206718,83.12,184.38,236.45,80,0
1774206718,84.44,177,243.84,81.82,0
1774206718,83.17,184.67,237.33,80,0
1774206718,83.21,187.24,242.11,80,0
1774206718,87.96,192.25,250.39,75,0
1774206718,83.3,184.79,239.81,80,0
1774206718,83.43,183.94,240.59,80,0
1774206718,85.98,188.03,230.08,81.82,0
1774206719,85.83,186.45,228.68,81.82,0
1774206719,89.07,173.65,264.02,91.67,0
1774206719,89.39,172.65,265.34,91.67,0
1774206719,85.13,182.61,229.92,81.82,0
1774206719,85.82,188.59,228.28,81.82,0
1774206719,85.26,183.52,232.17,90.91,0
1774206719,91.26,173.88,253.59,83.33,0
1774206719,85.73,181.34,233.54,90.91,0
1774206719,92.29,179.44,249.58,91.67,0
1774206719,86.25,181.32,232.54,90.91,0
1774206719,89.94,179.78,266.99,90.91,0
1774206719,85.48,187.72,229.64,81.82,0
1774206719,85.74,184.43,227.37,81.82,0
1774206719,92.94,187.87,258.7,91.67,0
1774206719,86,181.55,229.5,90.91,0
1774206719,89.91,181.64,272.1,90.91,0
1774206719,90.3,173.7,260.75,91.67,0
1774206719,91.56,175.11,247.95,83.33,0
1774206719,91.22,174.09,251.42,83.33,0
1774206719,89.92,179.64,268.09,90.91,0
1774206719,89.76,170.08,254.87,91.67,0
1774206719,89.91,180.39,270.13,90.91,0
1774206719,89.17,170.41,257.68,91.67,0
1774206719,89.76,177.09,262.52,90.91,0
1774206719,88.95,175.57,269.6,91.67,0
1774206719,90.31,182.91,274.88,90.91,0
1774206719,93.46,188.97,263.2,91.67,0
1774206719,92.1,186.07,228.67,90.91,0
1774206719,91.49,191.9,232.9,90.91,0
1774206719,93.07,187.64,224.32,91.67,0
1774206720,92.72,186.42,225.19,91.67,0
1774206720,93.86,194.24,223.18,83.33,0
1774206720,92.03,187.57,232.52,91.67,0
1774206720,91.01,207.06,250.05,91.67,0
1774206720,91.57,201.83,242.61,91.67,0
1774206720,91.98,196.65,239.22,91.67,0
1774206720,94.38,173.15,207.62,91.67,0
1774206720,94.4,172.63,207.97,91.67,0
1774206720,93.05,187.64,227.05,91.67,0
1774206720,93.45,184.57,224.21,91.67,0
1774206720,89.19,190.99,262.64,91.67,0
1774206720,97.1,167.75,205.52,90.91,0
1774206720,97.02,166.96,203.37,90.91,0
1774206720,96.85,165.22,199.26,91.67,0
1774206720,95.09,167.47,205.3,91.67,0
1774206720,95.52,170.37,199.46,81.82,0
1774206720,98.25,162.11,195.77,91.67,0
1774206720,96.99,167.12,202.44,90.91,0
1774206720,96.79,161.69,199.82,91.67,0
1774206720,97.2,160.97,198.54,91.67,0
1774206720,97.29,167.78,206.5,90.91,0
1774206720,97.4,167,205.04,90.91,0
1774206720,96.08,160.81,201.17,84.62,0
1774206720,96.09,162.64,202.87,84.62,0
1774206720,96.21,162.19,202.15,92.31,0
1774206720,94.89,172.65,220.58,91.67,0
1774206720,92.27,175.72,209.15,83.33,0
1774206720,94.65,171.51,216.92,91.67,0
1774206720,91.74,179.03,206.95,91.67,0
1774206720,92.32,175.79,204.36,91.67,0
1774206721,94.93,170.34,216.72,91.67,0
1774206721,89.38,208.01,251.99,83.33,0
1774206721,95.17,169.67,216.15,91.67,0
1774206721,95.38,166.82,211.18,91.67,0
1774206721,90.85,221.75,275.93,91.67,0
1774206721,90.6,229.74,284.68,91.67,0
1774206721,95.84,168.45,214.88,91.67,0
1774206721,97.44,173.88,240.15,92.31,0
1774206721,97.05,169.73,231.36,92.31,0
1774206721,96.97,168.08,228.33,92.31,0
1774206721,97.11,165.03,221.22,92.31,0
1774206721,97.52,168.06,227.96,92.31,0
1774206721,96.36,171.5,221.91,91.67,0
1774206721,96.23,170.23,220.51,91.67,0
1774206721,96.38,174.4,230.1,91.67,0
1774206721,96.27,173.23,226.39,91.67,0
1774206721,88.51,251.84,307.47,90.91,0
1774206721,96.41,176.35,231.77,91.67,0
1774206721,96.51,184.11,249.84,91.67,0
1774206721,101.95,173.74,270.63,84.62,0
1774206721,96.52,180.78,244.83,91.67,0
1774206721,98.54,173.03,218.27,84.62,0
1774206721,98.38,171.01,218.11,84.62,0
1774206721,98.1,171.06,219.88,84.62,0
1774206721,97.76,172.47,215.35,84.62,0
1774206721,98,175.29,221.3,84.62,0
1774206721,98.58,172.75,223.6,84.62,0
1774206721,102.49,172.37,264.81,84.62,0
1774206721,102.89,177.19,274.78,84.62,0
1774206721,99.71,168.25,233.62,84.62,0
1774206722,102.87,172.66,262.2,84.62,0
1774206722,105.35,173.14,258.57,78.57,0
1774206722,101.62,168.54,251.36,84.62,0
1774206722,100.83,168.6,214.94,91.67,0
1774206722,103.81,165.97,242.02,78.57,0
1774206722,104.08,168.73,251.04,78.57,0
1774206722,100.82,170.08,221.91,83.33,0
1774206722,102.88,169.48,258.05,84.62,0
1774206722,101.47,164.6,215.7,84.62,0
1774206722,103.01,171.06,213.91,76.92,0
1774206722,100.28,165.94,220.04,84.62,0
1774206722,99.83,169.29,223.65,84.62,0
1774206722,104.92,131.97,206.62,78.57,0
1774206722,100.45,164.83,220.49,84.62,0
1774206722,100.42,165.2,217.89,84.62,0
1774206722,101.72,166.9,217.35,76.92,0
1774206722,100.86,166.78,217.95,84.62,0
1774206722,96.98,183.43,246.41,84.62,0
1774206722,96.68,186,251.25,84.62,0
1774206722,100.14,159.68,237.17,76.92,0
1774206722,96.92,183.12,249.66,84.62,0
1774206722,96.95,182.76,249.66,84.62,0
1774206722,99.97,162.17,239.95,76.92,0
1774206722,107.56,129.88,197.01,85.71,0
1774206722,106.06,129.03,189.5,85.71,0
1774206722,106.29,126.78,185.39,85.71,0
1774206722,100.58,171.9,254.97,83.33,0
1774206722,99.62,166.84,244.74,76.92,0
1774206722,99.61,165.65,241.16,76.92,0
1774206722,99.66,165.89,243.4,76.92,0
1774206723,100.78,169.98,252.53,83.33,0
1774206723,102.7,169.16,283.15,84.62,0
1774206723,100.84,172.38,256.58,83.33,0
1774206723,101.04,165.28,246.59,84.62,0
1774206723,100.89,172.29,255.48,91.67,0
1774206723,95.39,218.26,311.89,91.67,0
1774206723,100.53,173.18,255.78,91.67,0
1774206723,100.9,165.88,268.94,84.62,0
1774206723,100.61,165.64,265.6,84.62,0
1774206723,100.42,163.91,259.86,84.62,0
1774206723,96.9,193.56,298.39,84.62,0
1774206723,100.52,165.19,263.32,84.62,0
1774206723,100.65,165.63,264.99,84.62,0
1774206723,100.97,164.18,261.24,84.62,0
1774206723,99.48,169.63,267.99,84.62,0
1774206723,100.79,164.72,259.81,84.62,0
1774206723,97.23,181.82,248.98,84.62,0
1774206723,96.99,183.06,244.47,84.62,0
1774206723,96.85,184.55,245.08,76.92,0
1774206723,100.76,164.36,258.71,84.62,0
1774206723,97.26,196.34,247.82,75,0
1774206723,101.49,171.26,267.39,83.33,0
1774206723,101.62,170.95,266.36,83.33,0
1774206723,101.47,170.85,264.33,83.33,0
1774206723,103.33,160.31,246.58,85.71,0
1774206723,103.44,161.83,245.96,78.57,0
1774206723,103.4,162.68,245.83,71.43,0
1774206723,101.82,163.7,253.35,84.62,0
1774206723,101.27,171.12,263.34,83.33,0
1774206723,102.38,165.9,256.77,84.62,0
1774206724,102.57,165.54,254.98,84.62,0
1774206724,102.45,165.18,255.28,84.62,0
1774206724,98.47,174.26,259.09,84.62,0
1774206724,102.61,165.58,255.08,84.62,0
1774206724,104.07,162.38,244.46,78.57,0
1774206724,104.2,163.52,244.39,85.71,0
1774206724,95.93,179.01,238.86,75,0
1774206724,102.45,166.27,256.31,84.62,0
1774206724,102.69,168.34,259.04,84.62,0
1774206724,102.77,160.65,247.92,85.71,0
1774206724,101.58,162.55,249.92,76.92,0
1774206724,100.76,162.02,253.38,84.62,0
1774206724,100.86,168.29,260.94,83.33,0
1774206724,105.32,168.71,252.22,85.71,0
1774206724,96.96,181.48,254.13,84.62,0
1774206724,100.04,163.92,258.49,84.62,0
1774206724,98.72,171.19,247.58,76.92,0
1774206724,99.42,166.01,261.6,84.62,0
1774206724,99.66,165.81,245.78,76.92,0
1774206724,101.14,161.39,254.62,84.62,0
1774206724,101.45,160.65,253.64,84.62,0
1774206724,100.69,161.86,250.53,84.62,0
1774206724,101.13,160.95,251.43,84.62,0
1774206724,101.66,168.18,260.73,83.33,0
1774206724,102.6,164.9,248.78,85.71,0
1774206724,103.38,166.73,255.31,84.62,0
1774206724,103.45,168.27,259.02,84.62,0
1774206724,103.05,164.94,254.08,84.62,0
1774206724,103.83,166.97,254.22,84.62,0
1774206724,103.67,167.11,254.83,84.62,0
1774206725,105.18,162.71,260.23,85.71,0
1774206725,106.25,151.84,225.8,85.71,0
1774206725,103.25,163.51,250.79,84.62,0
1774206725,100.33,165.09,251.72,76.92,0
1774206725,103.02,163.66,251.18,84.62,0
1774206725,102.97,163.49,251.04,84.62,0
1774206725,99.16,171.9,257.6,76.92,0
1774206725,103.01,161.07,247.02,84.62,0
1774206725,103.11,160.85,246.65,84.62,0
1774206725,102.19,171.17,260.87,84.62,0
1774206725,102.7,167.16,255.95,84.62,0
1774206725,107.47,153.42,226.32,84.62,0
1774206725,103.58,156.51,238.1,78.57,0
1774206725,107.28,153.25,226.58,84.62,0
1774206725,107.37,153.7,226.98,76.92,0
1774206725,107.09,153.06,225.99,84.62,0
1774206725,104.83,156.54,226.86,76.92,0
1774206725,104.32,152.06,220.39,78.57,0
1774206725,102.82,153.7,237.27,85.71,0
1774206725,104.06,154.08,231.4,85.71,0
1774206725,103.87,154.91,229.4,85.71,0
1774206725,104.35,162.12,237.63,78.57,0
1774206725,103.18,164.99,245.99,84.62,0
1774206725,102.56,173.24,257.19,84.62,0
1774206725,104.22,161.73,240.46,85.71,0
1774206725,103.41,162.82,242.29,84.62,0
1774206725,105.76,161.35,229.27,78.57,0
1774206725,103.23,160.27,238.43,84.62,0
1774206725,103.33,157.98,235.33,84.62,0
1774206726,98.54,179.26,291.2,84.62,0
1774206726,104.56,154.88,241.65,85.71,0
1774206726,102.54,156.74,237.76,76.92,0
1774206726,102.27,156.38,251.43,84.62,0
1774206726,94.65,179.83,269.66,75,0
1774206726,103.13,163.41,244.57,84.62,0
1774206726,103.67,156.3,241.69,85.71,0
1774206726,103.09,164.28,247.24,84.62,0
1774206726,100.77,155.95,246.65,84.62,0
1774206726,100.6,156.08,244.83,84.62,0
1774206726,100.13,156.27,242.97,84.62,0
1774206726,101.19,157.44,251.61,84.62,0
1774206726,99.99,156.1,240.92,84.62,0
1774206726,99.07,158.01,234.29,76.92,0
1774206726,98.93,159.89,233.33,76.92,0
1774206726,97.51,158.61,240.02,76.92,0
1774206726,99.32,162.36,235.31,76.92,0
1774206726,98.93,166.74,234.54,84.62,0
1774206726,97.69,162.62,244.66,75,0
1774206726,98.77,165.65,237.92,84.62,0
1774206726,98.54,162.94,239.34,76.92,0
1774206726,98.69,160.13,237.1,76.92,0
1774206726,97.53,164.93,246.69,75,0
1774206726,89.41,176.23,241.6,72.73,0
1774206726,97.61,164.21,245.02,75,0
1774206726,97.53,163.41,246.84,75,0
1774206726,99.05,160.94,247.23,76.92,0
1774206726,98.84,160.87,249.69,76.92,0
1774206726,97.28,163.3,245.97,75,0
1774206726,89.52,174.82,240.92,72.73,0
1774206726,89.58,173.44,239.58,72.73,0
1774206727,97.24,163.38,246.49,75,0
1774206727,97.09,162.9,244.73,75,0
1774206727,97.17,163.6,244.61,75,0
1774206727,97.32,165.48,244.87,75,0
1774206727,94.85,166.88,234.27,69.23,0
1774206727,96.01,162.38,236.69,76.92,0
1774206727,93.5,155.77,244.2,75,0
1774206727,94.82,163.15,260.93,72.73,0
1774206727,91.17,172.17,248.08,75,0
1774206727,91.3,173.08,249.16,75,0
1774206727,91,179.71,252.92,75,0
1774206727,89.71,172.1,236.73,83.33,0
1774206727,89.9,168.6,233.12,83.33,0
1774206727,88.56,186.61,249.27,72.73,0
1774206727,90.25,172.98,240.3,83.33,0
1774206727,90.65,171.74,240.94,75,0
1774206727,90.9,176.36,246.94,75,0
1774206727,87.14,207.32,260.53,72.73,0
1774206727,89.01,181.67,245.64,72.73,0
1774206727,89.02,181.11,244.63,72.73,0
1774206727,92.17,181.74,233.19,75,0
1774206727,89.46,232.47,260.71,75,0
1774206727,92.85,182.39,227.34,75,0
1774206727,88.77,181.87,243.48,72.73,0
1774206727,88.87,180.13,242.66,81.82,0
1774206727,88.87,179.66,239.55,72.73,0
1774206727,95.84,186.74,207.91,58.33,0
1774206727,96.27,189.91,208.39,58.33,0
1774206727,93.51,188.82,224.7,81.82,0
1774206728,96.34,191.97,212.96,66.67,0
1774206728,93.44,190.43,226.25,81.82,0
1774206728,88.66,185.97,249.84,72.73,0
1774206728,96.34,194.89,217.14,75,0
1774206728,89.21,185.1,243.91,72.73,0
1774206728,84.77,193.49,284.57,80,0
1774206728,93.19,193.22,228.81,81.82,0
1774206728,84.79,193.83,285.82,80,0
1774206728,83.01,190.2,269.33,81.82,0
1774206728,89.78,188.03,216.01,66.67,0
1774206728,89.22,197.27,214.26,58.33,0
1774206728,87.14,196.32,220.56,63.64,0
1774206728,89.55,197.46,220.2,83.33,0
1774206728,89.61,199.98,219.4,75,0
1774206728,89.82,202.14,219.16,75,0
1774206728,82.73,193.53,265.6,72.73,0
1774206728,86.27,224.24,223.07,81.82,0
1774206728,85.87,228.8,223.55,72.73,0
1774206728,83.61,188.19,250.27,72.73,0
1774206728,84.52,229.94,230.49,72.73,0
1774206728,84.03,228.68,233.32,81.82,0
1774206728,84.79,227.37,228.22,72.73,0
1774206728,85.38,224.81,227.12,72.73,0
1774206728,82.49,223.36,240.73,80,0
1774206728,84.29,213.24,231.43,81.82,0
1774206728,85.78,226.17,226.66,72.73,0
1774206728,82.73,219.81,239.56,80,0
1774206728,85,217.55,228.38,81.82,0
1774206728,85.37,220.69,227.53,72.73,0
1774206728,88.08,226.35,299.87,75,0
1774206729,82.67,220.76,239.89,80,0
1774206729,82.59,220.85,239.8,80,0
1774206729,84.82,221.07,299.09,81.82,0
1774206729,84.39,216.83,288.07,81.82,0
1774206729,84.36,215.89,286.77,81.82,0
1774206729,84.28,214.13,284.48,81.82,0
1774206729,84.34,214.54,285.14,81.82,0
1774206729,84.72,218.16,293.86,81.82,0
1774206729,84.8,219.45,295.67,81.82,0
1774206729,85.04,226.1,307.62,81.82,0
1774206729,84.77,224.95,306.47,81.82,0
1774206729,84.96,228.03,311.89,81.82,0
1774206729,81.14,219.65,244.06,81.82,0
1774206729,77.77,204.16,183.74,80,0
1774206729,81.85,218.92,272.98,80,0
1774206729,88.35,229.46,290.7,83.33,0
1774206729,85.18,221.74,248.49,81.82,0
1774206729,85.02,223.49,252.64,81.82,0
1774206729,85.13,223.09,251.28,81.82,0
1774206729,77.51,206.41,184.23,80,0
1774206729,85.02,224.81,255.01,81.82,0
1774206729,85.2,226.44,256.52,81.82,0
1774206729,85.17,226.44,256.06,81.82,0
1774206729,84.99,228.81,258.75,81.82,0
1774206729,88.08,230.95,243.08,75,0
1774206729,85.33,224.14,252.28,81.82,0
1774206729,83.4,207.07,271.69,80,0
1774206729,88.98,227.33,240.84,75,0
1774206729,88.26,222.52,250.98,80,0
1774206729,88.31,222.76,250.15,80,0
1774206730,91.56,227.77,241.68,72.73,0
1774206730,91.69,227.09,239.98,72.73,0
1774206730,91.65,226.31,238.46,72.73,0
1774206730,91.7,227,238.59,72.73,0
1774206730,91.69,227.04,238.09,72.73,0
1774206730,91.74,226.51,236.03,72.73,0
1774206730,91.72,226.95,236.71,72.73,0
1774206730,91.75,226.9,237.33,72.73,0
1774206730,94.79,228.01,225.34,66.67,0
1774206730,94.56,226.59,225.16,66.67,0
1774206730,91.79,226.45,236.27,72.73,0
1774206730,93.45,221.08,229.71,75,0
1774206730,93.45,221.22,228.98,75,0
1774206730,92.73,218.8,232.15,75,0
1774206730,92.6,218.56,234.64,75,0
1774206730,92.04,218.09,237.78,75,0
1774206730,92.66,218.26,231.51,75,0
1774206730,93.47,220.56,227.05,75,0
1774206730,92.6,218.38,232.86,75,0
1774206730,92.89,218.43,230.85,75,0
1774206730,92.57,219.2,234.83,75,0
1774206730,89.13,223.38,264.77,75,0
1774206730,88.71,228.76,274.06,75,0
1774206730,89.21,226.14,267.58,75,0
1774206730,93.55,220.03,229.46,75,0
1774206730,87.9,241.55,292.1,72.73,0
