timestamp,bpm,sdnn,rmssd,pnn50,label
2024-01-01 08:04:15,64.31,76.45,61.67,27.31,0
2024-01-01 08:04:20,68.83,70.28,73.3,22.12,0
2024-01-01 08:04:25,77.3,69.21,74.51,18.8,0
2024-01-01 08:04:30,76.92,78.66,73.69,25.54,0
2024-01-01 08:04:35,94.66,55.67,35.0,4.63,1
2024-01-01 08:04:40,96.67,55.41,43.78,12.0,1
2024-01-01 08:04:45,69.17,75.58,71.91,26.8,0
2024-01-01 08:04:50,97.04,62.3,39.53,13.14,1
2024-01-01 08:04:55,93.98,56.49,35.64,9.54,1
2024-01-01 08:05:00,96.86,38.54,40.95,11.17,1
2024-01-01 08:05:05,94.17,58.42,45.39,12.16,1
2024-01-01 08:05:10,71.71,68.64,74.14,20.53,0
2024-01-01 08:05:15,107.83,50.77,46.16,16.75,1
2024-01-01 08:05:20,106.0,50.93,45.87,11.97,1
2024-01-01 08:05:25,77.57,80.88,59.4,30.88,0
2024-01-01 08:05:30,75.47,70.38,68.78,27.21,0
2024-01-01 08:05:35,71.67,77.02,64.66,22.22,0
2024-01-01 08:05:40,105.91,59.89,52.64,11.1,1
2024-01-01 08:05:45,98.9,69.18,48.12,13.02,1
2024-01-01 08:05:50,80.44,68.64,48.11,17.73,0
2024-01-01 08:05:55,74.81,84.92,64.73,20.32,0
2024-01-01 08:06:00,98.83,62.44,41.42,10.09,1
2024-01-01 08:06:05,93.99,55.28,57.34,13.57,1
2024-01-01 08:06:10,75.05,74.39,62.36,18.14,0
2024-01-01 08:06:15,96.47,58.72,44.66,12.35,1
2024-01-01 08:06:20,98.67,62.46,48.04,11.59,1
2024-01-01 08:06:25,74.24,83.81,48.89,28.22,0
2024-01-01 08:06:30,77.97,88.74,61.91,24.42,0
2024-01-01 08:06:35,99.44,54.94,48.84,11.07,1
2024-01-01 08:06:40,105.63,49.17,37.16,11.18,1
2024-01-01 08:06:45,80.2,73.73,72.44,24.93,0
2024-01-01 08:06:50,78.95,71.73,53.22,26.65,0
2024-01-01 08:06:55,70.95,80.18,72.88,23.4,0
2024-01-01 08:07:00,95.57,56.32,38.47,11.58,1
2024-01-01 08:07:05,100.55,60.33,37.07,8.01,1
2024-01-01 08:07:10,77.35,71.32,53.85,29.68,0
2024-01-01 08:07:15,100.1,51.74,44.29,9.38,1
2024-01-01 08:07:20,96.18,61.77,49.68,15.2,1
2024-01-01 08:07:25,78.18,66.91,69.65,29.2,0
2024-01-01 08:07:30,77.26,74.87,61.01,24.46,0
2024-01-01 08:07:35,70.26,71.26,63.21,17.31,0
2024-01-01 08:07:40,96.16,57.72,42.5,13.23,1
2024-01-01 08:07:45,100.53,52.38,37.89,9.44,1
2024-01-01 08:07:50,100.27,54.28,38.53,14.75,1
2024-01-01 08:07:55,78.23,85.35,73.74,23.38,0
2024-01-01 08:08:00,74.04,76.33,68.21,24.54,0
2024-01-01 08:08:05,92.73,59.45,50.87,14.08,1
2024-01-01 08:08:10,97.17,50.48,54.88,15.28,1
2024-01-01 08:08:15,97.35,52.48,44.97,10.62,1
2024-01-01 08:08:20,74.37,78.14,57.62,21.78,0
2024-01-01 08:08:25,71.62,71.09,74.08,28.6,0
2024-01-01 08:08:30,75.68,77.43,64.25,26.68,0
2024-01-01 08:08:35,75.33,74.86,75.04,23.17,0
2024-01-01 08:08:40,97.01,56.3,46.88,10.95,1
2024-01-01 08:08:45,79.47,74.39,70.95,27.48,0
2024-01-01 08:08:50,76.64,60.94,47.53,25.56,0
2024-01-01 08:08:55,75.13,83.9,63.64,30.26,0
2024-01-01 08:09:00,80.69,70.93,62.85,17.58,0
2024-01-01 08:09:05,94.97,49.02,51.15,12.76,1
2024-01-01 08:09:10,75.41,78.22,67.64,25.13,0
2024-01-01 08:09:15,76.17,80.65,68.32,23.48,0
2024-01-01 08:09:20,94.76,57.2,51.09,16.15,1
2024-01-01 08:09:25,99.46,43.15,37.6,13.33,1
2024-01-01 08:09:30,79.66,67.05,65.06,26.0,0
2024-01-01 08:09:35,95.75,49.27,50.97,11.76,1
2024-01-01 08:09:40,72.35,58.61,60.61,29.33,0
2024-01-01 08:09:45,70.47,69.06,64.79,22.51,0
2024-01-01 08:09:50,92.81,59.85,46.91,12.07,1
2024-01-01 08:09:55,94.97,55.32,48.75,9.19,1
2024-01-01 08:10:00,74.84,71.71,66.59,19.41,0
2024-01-01 08:10:05,96.94,43.25,36.09,11.72,1
2024-01-01 08:10:10,99.58,59.39,55.17,15.12,1
2024-01-01 08:10:15,73.12,77.12,61.15,25.37,0
2024-01-01 08:10:20,97.14,58.8,44.58,14.64,1
2024-01-01 08:10:25,81.92,71.05,54.62,23.67,0
2024-01-01 08:10:30,78.97,96.03,62.18,30.78,0
2024-01-01 08:10:35,78.03,86.15,61.53,24.92,0
2024-01-01 08:10:40,67.32,63.25,61.34,31.18,0
2024-01-01 08:10:45,97.2,61.56,50.02,15.79,1
2024-01-01 08:10:50,103.76,52.69,40.98,9.77,1
2024-01-01 08:10:55,106.4,58.29,40.46,8.52,1
2024-01-01 08:11:00,96.5,69.36,35.0,16.06,1
2024-01-01 08:11:05,70.78,62.22,49.72,22.9,0
2024-01-01 08:11:10,98.47,55.14,44.78,4.18,1
2024-01-01 08:11:15,96.8,58.1,39.72,11.41,1
2024-01-01 08:11:20,107.8,55.35,39.49,14.69,1
2024-01-01 08:11:25,103.65,52.77,43.38,9.91,1
2024-01-01 08:11:30,80.52,71.16,73.41,20.83,0
2024-01-01 08:11:35,96.31,54.32,45.18,6.02,1
2024-01-01 08:11:40,95.17,53.26,45.5,9.73,1
2024-01-01 08:11:45,91.9,47.49,44.95,11.65,1
2024-01-01 08:11:50,99.63,58.4,46.28,15.11,1
2024-01-01 08:11:55,75.32,82.49,56.15,31.37,0
2024-01-01 08:12:00,75.55,61.36,71.95,22.41,0
2024-01-01 08:12:05,83.6,78.51,71.4,21.04,0
2024-01-01 08:12:10,96.37,47.43,47.55,12.61,1
2024-01-01 08:12:15,96.03,51.48,58.86,11.36,1
2024-01-01 08:12:20,92.59,57.2,50.69,11.44,1
2024-01-01 08:12:25,96.49,49.4,43.26,14.68,1
2024-01-01 08:12:30,79.3,81.28,60.39,19.33,0
2024-01-01 08:12:35,90.57,45.77,50.34,12.12,1
2024-01-01 08:12:40,72.08,74.77,49.9,32.83,0
2024-01-01 08:12:45,69.67,64.42,67.19,25.7,0
2024-01-01 08:12:50,74.14,75.34,72.15,18.98,0
2024-01-01 08:12:55,76.58,75.09,75.05,24.32,0
2024-01-01 08:13:00,92.51,49.82,54.53,14.2,1
2024-01-01 08:13:05,94.4,57.62,49.88,13.43,1
2024-01-01 08:13:10,83.04,73.6,74.89,21.07,0
2024-01-01 08:13:15,96.37,50.71,44.84,10.35,1
2024-01-01 08:13:20,71.69,73.13,49.35,27.8,0
2024-01-01 08:13:25,76.31,68.86,59.07,26.01,0
2024-01-01 08:13:30,103.7,64.31,45.49,12.09,1
2024-01-01 08:13:35,71.39,79.24,57.13,25.12,0
2024-01-01 08:13:40,96.69,52.41,50.66,10.32,1
2024-01-01 08:13:45,68.97,72.66,47.75,17.8,0
2024-01-01 08:13:50,100.16,60.76,40.85,15.94,1
2024-01-01 08:13:55,70.14,81.27,56.35,22.47,0
2024-01-01 08:14:00,91.56,44.73,42.7,6.99,1
2024-01-01 08:14:05,104.16,63.77,49.88,2.06,1
2024-01-01 08:14:10,78.14,75.63,69.39,26.26,0
2024-01-01 08:14:15,94.72,57.37,45.54,12.67,1
2024-01-01 08:14:20,88.67,43.72,53.51,12.59,1
2024-01-01 08:14:25,74.23,74.11,64.96,24.66,0
2024-01-01 08:14:30,71.03,85.8,67.49,28.29,0
2024-01-01 08:14:35,100.68,58.07,42.51,11.42,1
2024-01-01 08:14:40,75.61,87.53,70.16,34.68,0
2024-01-01 08:14:45,98.43,50.04,50.67,11.9,1
2024-01-01 08:14:50,75.63,68.05,69.36,22.64,0
2024-01-01 08:14:55,73.92,80.23,70.27,25.14,0
2024-01-01 08:15:00,74.74,82.3,64.37,33.14,0
2024-01-01 08:15:05,77.91,65.28,66.33,27.23,0
2024-01-01 08:15:10,96.88,60.62,44.79,9.33,1
2024-01-01 08:15:15,71.78,71.8,71.25,28.96,0
2024-01-01 08:15:20,106.88,47.42,35.0,14.41,1
2024-01-01 08:15:25,77.85,71.67,76.24,22.38,0
2024-01-01 08:15:30,98.67,53.32,44.05,9.74,1
2024-01-01 08:15:35,74.67,75.89,67.22,18.39,0
2024-01-01 08:15:40,74.97,72.39,60.72,30.47,0
2024-01-01 08:15:45,94.71,65.42,49.13,13.43,1
2024-01-01 08:15:50,98.29,53.24,46.04,10.45,1
2024-01-01 08:15:55,91.34,51.0,50.45,10.61,1
2024-01-01 08:16:00,108.81,58.17,50.19,17.25,1
2024-01-01 08:16:05,79.86,60.74,48.29,28.8,0
2024-01-01 08:16:10,70.84,86.11,74.6,20.14,0
2024-01-01 08:16:15,93.92,51.24,46.21,14.21,1
2024-01-01 08:16:20,102.41,56.39,37.54,20.48,1
2024-01-01 08:16:25,107.45,67.5,56.53,10.26,1
2024-01-01 08:16:30,74.4,74.54,73.61,16.16,0
2024-01-01 08:16:35,71.38,76.52,59.58,20.99,0
2024-01-01 08:16:40,74.65,75.66,68.24,25.2,0
2024-01-01 08:16:45,74.48,63.09,68.64,30.51,0
2024-01-01 08:16:50,86.84,56.37,44.33,14.73,1
2024-01-01 08:16:55,71.19,72.94,67.59,25.39,0
2024-01-01 08:17:00,91.43,52.13,48.14,12.53,1
2024-01-01 08:17:05,82.3,71.31,62.71,26.68,0
2024-01-01 08:17:10,76.97,65.6,70.17,28.49,0
2024-01-01 08:17:15,102.23,62.86,36.21,17.9,1
2024-01-01 08:17:20,96.58,58.73,35.0,13.91,1
2024-01-01 08:17:25,73.7,76.39,55.23,31.29,0
2024-01-01 08:17:30,83.83,70.27,62.97,24.88,0
2024-01-01 08:17:35,95.79,57.06,41.69,6.8,1
2024-01-01 08:17:40,97.13,54.06,51.19,13.14,1
2024-01-01 08:17:45,107.13,57.05,43.18,8.37,1
2024-01-01 08:17:50,71.54,71.75,63.2,26.28,0
2024-01-01 08:17:55,75.71,62.5,62.65,32.33,0
2024-01-01 08:18:00,94.27,54.53,43.6,14.95,1
2024-01-01 08:18:05,91.45,52.96,53.0,17.58,1
2024-01-01 08:18:10,92.98,59.23,44.75,8.14,1
2024-01-01 08:18:15,91.63,53.91,47.32,17.15,1
2024-01-01 08:18:20,97.13,54.55,38.65,13.84,1
2024-01-01 08:18:25,90.86,52.03,52.88,16.18,1
2024-01-01 08:18:30,99.29,48.12,44.24,11.78,1
2024-01-01 08:18:35,79.13,87.75,77.88,20.8,0
2024-01-01 08:18:40,90.47,54.67,45.91,12.43,1
2024-01-01 08:18:45,102.83,51.28,43.63,13.74,1
2024-01-01 08:18:50,97.88,51.82,44.77,15.52,1
2024-01-01 08:18:55,102.1,63.98,44.67,15.32,1
2024-01-01 08:19:00,99.88,46.38,44.09,15.11,1
2024-01-01 08:19:05,97.76,50.29,48.95,7.95,1
2024-01-01 08:19:10,95.77,51.42,49.2,7.98,1
2024-01-01 08:19:15,101.68,53.8,40.4,11.92,1
2024-01-01 08:19:20,96.13,56.41,49.85,15.34,1
2024-01-01 08:19:25,76.31,77.96,56.64,28.21,0
2024-01-01 08:19:30,100.62,50.21,44.07,11.39,1
2024-01-01 08:19:35,68.73,56.32,61.85,21.72,0
2024-01-01 08:19:40,94.87,54.99,45.0,12.94,1
2024-01-01 08:19:45,72.9,80.46,57.67,25.83,0
2024-01-01 08:19:50,113.37,54.28,48.38,11.11,1
2024-01-01 08:19:55,103.62,66.75,44.39,13.37,1
2024-01-01 08:20:00,78.21,75.37,65.73,21.76,0
2024-01-01 08:20:05,94.51,55.61,51.41,13.12,1
2024-01-01 08:20:10,94.47,57.25,49.18,14.78,1
2024-01-01 08:20:15,97.54,47.98,46.45,17.8,1
2024-01-01 08:20:20,104.19,42.91,40.73,12.29,1
2024-01-01 08:20:25,72.65,71.06,72.14,24.82,0
2024-01-01 08:20:30,74.92,80.33,82.26,25.62,0
2024-01-01 08:20:35,99.36,56.83,47.25,12.2,1
2024-01-01 08:20:40,78.69,74.14,68.5,22.65,0
2024-01-01 08:20:45,91.92,56.97,36.96,12.79,1
2024-01-01 08:20:50,90.24,85.04,42.07,10.32,1
2024-01-01 08:20:55,70.24,85.56,73.72,24.06,0
2024-01-01 08:21:00,98.37,59.61,45.01,15.9,1
2024-01-01 08:21:05,78.24,76.37,78.11,26.99,0
2024-01-01 08:21:10,92.18,56.14,42.19,5.08,1
2024-01-01 08:21:15,97.87,61.51,48.71,10.74,1
2024-01-01 08:21:20,103.16,55.22,49.16,13.07,1
2024-01-01 08:21:25,71.38,89.22,69.99,22.69,0
2024-01-01 08:21:30,95.57,63.3,42.93,13.1,1
2024-01-01 08:21:35,97.82,53.47,52.54,13.42,1
2024-01-01 08:21:40,97.23,56.66,48.84,13.45,1
2024-01-01 08:21:45,99.62,52.79,58.44,15.71,1
2024-01-01 08:21:50,108.64,43.43,39.16,12.66,1
2024-01-01 08:21:55,79.49,68.6,55.1,22.51,0
2024-01-01 08:22:00,79.13,84.86,72.98,16.37,0
2024-01-01 08:22:05,91.54,58.76,51.33,11.38,1
2024-01-01 08:22:10,105.42,62.0,42.76,15.7,1
2024-01-01 08:22:15,95.25,60.1,40.88,15.47,1
2024-01-01 08:22:20,76.72,75.49,73.98,24.84,0
2024-01-01 08:22:25,102.31,58.0,51.21,16.95,1
2024-01-01 08:22:30,76.07,79.28,60.36,27.75,0
2024-01-01 08:22:35,90.5,52.73,38.19,11.88,1
2024-01-01 08:22:40,95.54,44.19,47.61,11.76,1
2024-01-01 08:22:45,105.95,63.38,47.78,10.41,1
2024-01-01 08:22:50,75.87,88.66,69.04,29.07,0
2024-01-01 08:22:55,103.42,50.59,42.7,13.5,1
2024-01-01 08:23:00,76.37,73.67,61.03,31.44,0
2024-01-01 08:23:05,92.57,45.53,48.35,8.96,1
2024-01-01 08:23:10,98.37,60.56,50.8,10.02,1
2024-01-01 08:23:15,77.57,73.66,64.89,28.15,0
2024-01-01 08:23:20,77.46,78.08,63.61,28.04,0
2024-01-01 08:23:25,77.34,77.47,58.35,28.01,0
2024-01-01 08:23:30,70.85,80.83,68.92,25.79,0
2024-01-01 08:23:35,76.16,84.88,68.88,29.22,0
2024-01-01 08:23:40,73.8,74.98,62.13,26.94,0
2024-01-01 08:23:45,96.04,58.24,42.05,12.83,1
2024-01-01 08:23:50,77.43,73.86,71.93,21.87,0
2024-01-01 08:23:55,77.68,78.87,67.62,19.47,0
2024-01-01 08:24:00,79.49,63.84,56.13,22.66,0
2024-01-01 08:24:05,101.85,63.69,48.48,16.36,1
2024-01-01 08:24:10,91.66,64.64,46.05,15.01,1
2024-01-01 08:24:15,77.25,72.17,69.45,30.58,0
2024-01-01 08:24:20,77.1,87.53,69.57,20.81,0
2024-01-01 08:24:25,104.51,49.86,47.06,13.49,1
2024-01-01 08:24:30,101.6,56.2,46.08,14.69,1
2024-01-01 08:24:35,75.79,70.78,63.48,25.68,0
2024-01-01 08:24:40,102.41,64.43,43.15,16.89,1
2024-01-01 08:24:45,70.77,77.21,61.42,25.39,0
2024-01-01 08:24:50,96.58,47.43,41.84,13.36,1
2024-01-01 08:24:55,98.71,54.97,47.87,8.61,1
2024-01-01 08:25:00,97.09,51.78,48.07,12.81,1
2024-01-01 08:25:05,74.32,81.21,59.79,29.56,0
2024-01-01 08:25:10,68.94,78.7,59.12,19.36,0
2024-01-01 08:25:15,103.35,58.5,44.97,9.02,1
2024-01-01 08:25:20,79.26,76.63,72.48,18.29,0
2024-01-01 08:25:25,68.76,77.62,63.76,30.37,0
2024-01-01 08:25:30,75.6,90.88,59.2,19.94,0
2024-01-01 08:25:35,105.1,52.39,43.2,11.99,1
2024-01-01 08:25:40,94.9,50.28,42.16,12.3,1
2024-01-01 08:25:45,89.45,50.96,45.44,14.43,1
2024-01-01 08:25:50,75.11,81.53,63.11,17.35,0
2024-01-01 08:25:55,91.41,50.22,49.71,9.54,1
2024-01-01 08:26:00,97.35,55.89,43.16,8.0,1
2024-01-01 08:26:05,72.64,77.15,59.34,22.35,0
2024-01-01 08:26:10,99.8,54.01,47.67,10.91,1
2024-01-01 08:26:15,94.64,58.25,54.46,14.81,1
2024-01-01 08:26:20,68.58,76.45,76.27,26.36,0
2024-01-01 08:26:25,70.9,84.8,57.89,24.0,0
2024-01-01 08:26:30,101.16,65.96,45.24,15.58,1
2024-01-01 08:26:35,109.0,55.36,40.57,10.52,1
2024-01-01 08:26:40,77.68,71.8,70.99,24.35,0
2024-01-01 08:26:45,76.0,80.63,60.91,20.58,0
2024-01-01 08:26:50,79.55,79.92,62.26,19.81,0
2024-01-01 08:26:55,101.79,55.0,51.37,9.85,1
2024-01-01 08:27:00,91.94,47.75,37.96,11.22,1
2024-01-01 08:27:05,76.51,78.21,64.76,26.91,0
2024-01-01 08:27:10,81.12,55.91,52.12,17.35,1
2024-01-01 08:27:15,75.02,76.91,55.13,25.22,0
2024-01-01 08:27:20,78.5,70.86,70.29,20.59,0
2024-01-01 08:27:25,94.65,49.65,44.49,12.71,1
2024-01-01 08:27:30,92.8,66.72,40.12,9.49,1
2024-01-01 08:27:35,99.91,55.29,44.47,9.63,1
2024-01-01 08:27:40,78.11,76.5,64.19,24.37,0
2024-01-01 08:27:45,99.36,55.24,47.16,13.49,1
2024-01-01 08:27:50,99.26,64.28,43.68,14.84,1
2024-01-01 08:27:55,75.54,61.43,68.85,18.97,0
2024-01-01 08:28:00,94.78,69.77,45.23,12.5,1
2024-01-01 08:28:05,100.22,48.08,46.77,12.61,1
2024-01-01 08:28:10,108.72,53.76,41.79,11.51,1
2024-01-01 08:28:15,71.05,68.43,60.07,28.34,0
2024-01-01 08:28:20,74.01,65.22,65.53,22.17,0
2024-01-01 08:28:25,77.17,69.01,69.8,25.25,0
2024-01-01 08:28:30,78.59,59.67,61.65,31.27,0
2024-01-01 08:28:35,73.68,82.06,55.57,24.87,0
2024-01-01 08:28:40,93.98,62.73,44.39,12.24,1
2024-01-01 08:28:45,98.58,53.54,39.86,11.21,1
2024-01-01 08:28:50,97.9,57.36,54.64,11.21,1
2024-01-01 08:28:55,96.31,52.5,42.82,18.51,1
2024-01-01 08:29:00,77.38,88.43,65.54,31.55,0
2024-01-01 08:29:05,75.36,69.64,67.97,26.54,0
2024-01-01 08:29:10,70.54,53.79,67.15,22.94,0
2024-01-01 08:29:15,75.45,83.62,60.68,29.52,0
2024-01-01 08:29:20,92.85,63.86,47.78,7.8,1
2024-01-01 08:29:25,74.0,80.53,62.37,25.53,0
2024-01-01 08:29:30,95.56,59.67,43.57,10.32,1
2024-01-01 08:29:35,98.65,54.35,44.46,16.01,1
2024-01-01 08:29:40,76.69,91.54,64.84,24.68,0
2024-01-01 08:29:45,92.24,49.65,48.61,14.45,1
2024-01-01 08:29:50,73.32,88.28,70.63,33.57,0
2024-01-01 08:29:55,95.12,64.27,40.5,17.28,1
2024-01-01 08:30:00,98.68,48.84,44.5,12.05,1
2024-01-01 08:30:05,77.57,76.31,65.6,29.59,0
2024-01-01 08:30:10,69.48,62.61,65.38,27.47,0
2024-01-01 08:30:15,102.17,58.68,39.2,19.0,1
2024-01-01 08:30:20,103.32,60.68,54.6,9.13,1
2024-01-01 08:30:25,78.39,72.33,63.11,28.57,0
2024-01-01 08:30:30,72.9,76.88,68.46,27.38,0
2024-01-01 08:30:35,98.77,50.7,45.83,12.23,1
2024-01-01 08:30:40,97.55,51.84,46.65,9.68,1
2024-01-01 08:30:45,72.85,74.45,75.55,27.63,0
2024-01-01 08:30:50,77.54,74.22,70.46,29.11,0
2024-01-01 08:30:55,69.85,81.51,55.44,28.93,0
2024-01-01 08:31:00,69.02,82.04,63.51,32.34,0
2024-01-01 08:31:05,71.93,71.11,79.9,24.3,0
2024-01-01 08:31:10,86.24,59.93,65.47,18.66,0
2024-01-01 08:31:15,101.03,58.0,43.36,15.98,1
2024-01-01 08:31:20,106.49,54.39,43.0,5.79,1
2024-01-01 08:31:25,108.41,64.59,41.34,12.05,1
2024-01-01 08:31:30,99.33,39.49,49.66,17.08,1
2024-01-01 08:31:35,105.73,54.89,39.91,9.91,1
2024-01-01 08:31:40,105.17,50.52,42.21,15.03,1
2024-01-01 08:31:45,76.18,68.47,78.91,24.12,0
2024-01-01 08:31:50,73.75,83.24,62.32,33.55,0
2024-01-01 08:31:55,93.91,67.56,53.93,12.9,1
2024-01-01 08:32:00,74.62,63.01,65.7,25.53,0
2024-01-01 08:32:05,73.23,65.04,68.98,28.26,0
2024-01-01 08:32:10,95.94,56.71,43.41,11.51,1
2024-01-01 08:32:15,77.33,81.6,59.39,25.2,0
2024-01-01 08:32:20,75.52,75.07,80.35,17.77,0
2024-01-01 08:32:25,76.08,89.39,67.37,24.29,0
2024-01-01 08:32:30,92.22,60.2,41.7,11.92,1
2024-01-01 08:32:35,104.22,62.28,39.79,12.23,1
2024-01-01 08:32:40,91.65,60.8,50.77,13.74,1
2024-01-01 08:32:45,76.67,71.02,56.36,24.72,0
2024-01-01 08:32:50,90.69,51.85,41.21,12.34,1
2024-01-01 08:32:55,78.03,67.77,74.07,22.92,0
2024-01-01 08:33:00,96.03,58.71,41.84,19.57,1
2024-01-01 08:33:05,78.76,71.39,64.5,26.42,0
2024-01-01 08:33:10,91.95,63.88,47.53,3.88,1
2024-01-01 08:33:15,96.01,59.33,37.76,13.49,1
2024-01-01 08:33:20,98.45,56.93,39.08,12.25,1
2024-01-01 08:33:25,73.38,86.44,72.72,26.29,0
2024-01-01 08:33:30,96.76,52.23,45.17,7.91,1
2024-01-01 08:33:35,109.03,55.44,49.24,15.0,1
2024-01-01 08:33:40,104.83,55.05,40.28,13.65,1
2024-01-01 08:33:45,73.13,74.44,77.95,25.94,0
2024-01-01 08:33:50,95.85,56.41,40.01,12.3,1
2024-01-01 08:33:55,104.26,47.78,50.08,12.64,1
2024-01-01 08:34:00,73.99,73.46,62.38,29.68,0
2024-01-01 08:34:05,78.53,73.41,53.43,25.13,0
2024-01-01 08:34:10,83.65,56.08,69.59,21.99,0
2024-01-01 08:34:15,74.75,69.36,59.69,25.0,0
2024-01-01 08:34:20,80.41,62.26,68.61,20.28,0
2024-01-01 08:34:25,95.36,66.65,43.5,6.46,1
2024-01-01 08:34:30,71.45,78.67,67.72,21.64,0
2024-01-01 08:34:35,94.4,52.3,41.2,10.66,1
2024-01-01 08:34:40,94.77,53.0,38.71,9.5,1
2024-01-01 08:34:45,76.77,78.7,70.83,20.6,0
2024-01-01 08:34:50,75.66,76.73,74.65,28.77,0
2024-01-01 08:34:55,91.65,63.05,45.38,13.74,1
2024-01-01 08:35:00,107.97,58.4,47.26,11.26,1
2024-01-01 08:35:05,75.84,84.03,69.16,27.08,0
2024-01-01 08:35:10,104.12,52.3,41.82,19.92,1
2024-01-01 08:35:15,105.23,51.72,44.57,14.31,1
2024-01-01 08:35:20,78.01,80.71,71.34,23.2,0
2024-01-01 08:35:25,81.15,74.41,60.21,24.46,0
2024-01-01 08:35:30,76.66,66.61,62.79,19.98,0
2024-01-01 08:35:35,76.89,68.23,67.0,31.55,0
2024-01-01 08:35:40,96.35,44.25,36.17,12.42,1
2024-01-01 08:35:45,97.76,55.49,47.26,16.1,1
2024-01-01 08:35:50,98.02,54.76,45.94,12.34,1
2024-01-01 08:35:55,103.91,48.02,41.1,17.72,1
2024-01-01 08:36:00,73.12,57.42,64.91,26.86,0
2024-01-01 08:36:05,73.57,65.33,66.34,23.89,0
2024-01-01 08:36:10,71.44,77.81,73.97,21.27,0
2024-01-01 08:36:15,98.68,58.87,47.19,14.1,1
2024-01-01 08:36:20,74.24,80.74,65.72,26.55,0
2024-01-01 08:36:25,94.19,49.85,38.46,12.87,1
2024-01-01 08:36:30,71.89,68.44,51.78,25.55,0
2024-01-01 08:36:35,100.45,62.65,49.21,8.5,1
2024-01-01 08:36:40,93.18,60.31,42.51,12.01,1
2024-01-01 08:36:45,72.25,81.61,65.64,21.31,0
2024-01-01 08:36:50,96.18,57.21,51.5,7.21,1
2024-01-01 08:36:55,98.96,61.05,47.73,8.87,1
2024-01-01 08:37:00,106.15,53.5,42.15,6.71,1
2024-01-01 08:37:05,104.07,50.45,50.27,11.72,1
2024-01-01 08:37:10,108.01,53.99,42.24,13.78,1
2024-01-01 08:37:15,92.61,54.07,45.9,11.09,1
2024-01-01 08:37:20,78.8,69.34,51.02,23.06,0
