1774206131.2954109,82.27,224.96,255.51,0
1774206131.3282692,84.71,202.6,227.71,0
1774206131.363438,84.89,204.03,228.01,0
1774206131.3959198,84.99,203.54,227.28,0
1774206131.4256923,83.87,198.58,225.97,0
1774206131.4726017,84.87,203.03,226.66,0
1774206131.503502,84.76,202.28,227.11,0
1774206131.5333128,85.29,200.66,222.54,0
1774206131.5688522,85.78,210.17,233.55,0
1774206131.6015577,82.97,209.42,245.36,0
1774206131.6310945,85.74,210.36,233.44,0
1774206131.6700149,85.76,210.71,235.28,0
1774206131.7000382,85.79,210.71,234.1,0
1774206131.7331922,81.45,296.02,317.21,0
1774206131.7660036,76.64,274.5,320.02,0
1774206131.7963364,88.06,212.11,227.61,0
1774206131.828266,73.9,234.57,271.11,0
1774206131.8716295,73.17,246.23,279.91,0
1774206131.9063568,74.74,243.69,282.45,0
1774206131.938656,73.3,249.52,281.9,0
1774206131.9707015,76.32,258.15,305.59,0
1774206132.0049107,66.14,190.88,246.71,0
1774206132.0335603,73.48,255.53,285.68,0
1774206132.0676665,66.2,191.76,248.68,0
1774206132.0972893,66.2,190.87,246.96,0
1774206132.1316707,69.89,233.84,287.48,0
1774206132.1602607,66.16,190.88,246.17,0
1774206132.1936612,66.76,189.41,246.34,0
1774206132.243551,67.23,253.65,395.89,0
1774206132.260016,69.05,252.45,374.46,0
1774206132.3039706,69.91,261.32,394.48,0
1774206132.337002,70.71,273.48,403.02,0
1774206132.3722215,70.93,225.28,286.89,0
1774206132.4019275,69.72,199.9,257.49,0
1774206132.4328241,69.15,194.03,253.23,0
1774206132.4692268,69.89,226.02,287.79,0
1774206132.498821,69.53,217.05,276.81,0
1774206132.5315146,69.5,216.99,276.86,0
1774206132.5614433,67.23,191.62,249.35,0
1774206132.6117806,67.14,190.01,244.74,0
1774206132.6341355,70.33,220.28,267.72,0
1774206132.6481307,70.4,223.54,269.45,0
1774206132.7066422,67.19,190.2,245.22,0
1774206132.739277,66.51,189.65,243.09,0
1774206132.7718139,66.43,190.07,243.86,0
1774206132.8003166,66.64,189.46,243.18,0
1774206132.8329172,64.19,209.11,298.99,0
1774206132.8677802,66.56,189.46,243.58,0
1774206132.8998828,66.57,189.35,242.63,0
1774206132.9287179,66.58,189.39,244.2,0
1774206132.9751086,66.38,189.6,250.61,0
1774206132.9891891,67.08,190.67,238.5,0
1774206133.0070913,67.08,189.8,240.19,0
1774206133.0401418,66.45,190.06,250.45,0
1774206133.1089866,68.14,198.7,227.86,0
1774206133.1394007,70.13,227.11,280.66,0
1774206133.1724372,70.08,215.53,262.8,0
1774206133.1993906,71.0,222.98,263.36,0
1774206133.2330332,72.36,239.21,273.09,0
1774206133.2626765,70.96,213.29,239.47,0
1774206133.2952602,69.95,201.51,231.9,0
1774206133.3279822,68.14,199.21,226.51,0
1774206133.3734288,71.63,224.59,254.27,0
1774206133.39848,69.76,226.09,270.56,0
1774206133.410885,69.79,226.74,270.87,0
1774206133.4391627,69.63,203.41,220.86,0
1774206133.502601,70.1,214.26,220.24,0
1774206133.5354772,70.78,229.73,228.19,0
1774206133.5689907,69.91,211.52,220.05,0
1774206133.5990903,67.66,194.93,235.01,0
1774206133.6348317,67.16,191.26,229.98,0
1774206133.6632671,71.22,233.03,234.5,0
1774206133.693885,67.39,192.05,232.6,0
1774206133.7422042,67.48,193.64,233.15,0
1774206133.7564058,65.45,171.45,255.79,0
1774206133.7748861,71.68,225.43,259.91,0
1774206133.8067806,71.5,223.02,259.61,0
1774206133.8413973,67.35,190.73,230.89,0
1774206133.902164,71.61,224.68,259.7,0
1774206133.9342937,71.51,236.12,251.22,0
1774206133.9661596,70.88,225.98,246.46,0
1774206133.9985301,70.53,226.18,295.64,0
1774206134.0320044,67.04,208.28,211.31,0
1774206134.069997,71.19,229.83,246.06,0
1774206134.110552,69.78,225.39,305.33,0
1774206134.1278615,70.49,211.91,226.56,0
1774206134.1442726,70.88,220.36,234.87,0
1774206134.1738486,68.91,220.97,253.79,0
1774206134.206349,69.07,226.57,259.78,0
1774206134.27159,72.5,246.86,244.72,0
1774206134.33592,72.47,245.88,244.17,0
1774206134.3484535,65.94,199.01,192.51,0
1774206134.4009285,68.69,211.56,189.72,0
1774206134.4137785,68.93,211.87,185.88,0
1774206134.4647274,68.42,201.88,191.93,0
1774206134.490271,71.58,232.46,240.76,0
1774206134.5452445,70.23,214.89,247.76,0
1774206134.5695932,70.38,216.81,249.87,0
1774206134.586993,69.9,212.25,251.76,0
1774206134.6165347,69.48,208.09,250.49,0
1774206134.6347625,69.69,213.06,260.88,0
1774206134.6720908,68.94,207.16,263.29,0
1774206134.7365427,70.69,219.1,237.18,0
1774206134.7585175,70.9,222.49,243.14,0
1774206134.8001645,69.39,214.09,272.45,0
1774206134.817752,67.37,199.05,199.74,0
1774206134.8815398,73.28,257.29,170.99,0
1774206134.8987062,73.52,260.85,169.27,0
1774206134.927663,72.83,251.84,177.45,0
1774206134.9436567,72.26,247.03,195.51,0
1774206134.9574308,72.86,252.86,181.38,0
1774206135.00725,72.79,250.99,179.57,0
1774206135.0206196,72.25,242.19,177.58,0
1774206135.0720382,72.23,246.54,192.07,0
1774206135.13697,72.25,246.16,193.14,0
1774206135.1564662,72.82,251.38,179.87,0
1774206135.1988428,76.29,267.83,166.08,0
1774206135.2200325,72.78,251.55,176.72,0
1774206135.2799845,76.26,253.55,173.99,0
1774206135.2969825,76.51,254.36,174.43,0
1774206135.3131025,72.62,253.88,174.63,0
1774206135.3423076,77.24,247.12,214.02,0
1774206135.3589816,77.45,242.24,220.77,0
1774206135.4120302,77.87,254.16,186.22,0
1774206135.4773893,73.79,234.58,216.19,0
1774206135.4997318,76.4,239.52,193.06,0
1774206135.5363038,77.47,246.95,177.48,0
1774206135.5608554,77.01,239.42,201.16,0
1774206135.5986695,77.81,250.3,175.96,0
1774206135.6226711,77.77,251.01,177.33,0
1774206135.6773405,75.37,238.55,212.34,0
1774206135.7012932,77.94,240.6,228.1,0
1774206135.7165308,77.83,251.72,184.01,0
1774206135.7448037,74.32,239.8,234.8,0
1774206135.762308,74.21,239.75,237.1,0
1774206135.806324,80.66,255.74,178.0,0
1774206135.8249743,81.31,259.65,169.06,0
1774206135.870328,81.23,258.28,167.19,0
1774206135.9335377,77.79,247.55,165.53,0
1774206135.9498894,77.75,248.74,168.74,0
1774206136.001072,78.85,238.96,163.12,0
1774206136.0298233,79.92,247.27,163.53,0
1774206136.0783672,79.04,240.78,166.69,0
1774206136.1046503,78.93,240.41,168.91,0
1774206136.1222062,77.73,249.42,177.2,0
1774206136.1429448,78.26,242.15,198.36,0
1774206136.16871,77.93,241.95,202.94,0
1774206136.206554,78.36,242.16,198.37,0
1774206136.2315063,78.47,241.97,196.55,0
1774206136.270391,78.27,243.14,198.31,0
1774206136.3336196,78.88,239.41,168.38,0
1774206136.3542142,78.4,237.56,186.18,0
1774206136.3987765,82.32,243.13,166.97,0
1774206136.414984,79.12,232.1,149.52,0
1774206136.4792147,84.01,208.07,136.54,0
1774206136.4938948,84.42,206.23,138.15,0
1774206136.5089676,84.43,207.23,137.77,0
1774206136.5430198,83.91,216.29,162.83,0
1774206136.5556824,86.8,210.83,169.03,0
1774206136.6058676,85.93,209.03,165.01,0
1774206136.6190312,91.52,191.35,176.64,0
1774206136.674164,89.49,197.64,209.82,0
1774206136.741331,85.62,206.02,169.11,0
1774206136.7621374,77.78,195.21,216.02,0
1774206136.8142722,85.2,205.81,147.35,0
1774206136.8392625,85.6,207.37,170.78,0
1774206136.8539765,85.08,210.32,164.77,0
1774206136.878449,84.99,211.84,165.45,0
1774206136.8999429,85.57,210.55,168.58,0
1774206136.9435337,88.24,215.99,163.92,0
1774206136.962062,85.54,211.58,171.24,0
1774206137.0058253,87.97,211.58,178.79,0
1774206137.0253682,86.23,209.38,187.68,0
1774206137.0709534,90.02,199.92,204.7,0
1774206137.1375344,90.11,199.77,205.48,0
1774206137.1553555,88.47,205.0,218.37,0
1774206137.2172372,88.68,196.84,214.07,0
1774206137.231244,88.12,190.79,190.94,0
1774206137.2462358,88.45,190.76,193.75,0
1774206137.277949,87.27,202.09,169.51,0
1774206137.292118,87.33,201.73,171.76,0
1774206137.3422418,87.05,201.82,175.0,0
1774206137.3705046,88.49,197.28,222.64,0
1774206137.4065304,87.21,198.49,173.53,0
1774206137.4330518,87.28,196.38,173.43,0
1774206137.4730492,87.08,201.06,174.62,0
1774206137.5360553,87.02,200.84,172.9,0
1774206137.5584614,86.97,202.45,175.66,0
1774206137.6158512,86.79,204.22,176.95,0
1774206137.638305,86.8,203.64,173.21,0
1774206137.6540992,94.46,175.33,196.2,0
1774206137.6835616,93.31,167.94,189.42,0
1774206137.7009852,87.62,194.08,173.54,0
1774206137.7449899,86.66,206.03,176.03,0
1774206137.7641075,94.29,176.89,199.42,0
1774206137.811709,86.51,208.39,178.68,0
1774206137.8417253,87.0,201.43,174.39,0
1774206137.8743243,87.14,199.9,174.6,0
1774206137.940379,87.58,188.66,167.46,0
1774206137.954895,89.11,189.02,174.59,0
1774206138.020192,90.61,163.46,183.19,0
1774206138.0451882,87.56,181.66,165.0,0
1774206138.063245,89.95,166.93,184.79,0
1774206138.0902393,89.66,164.98,176.21,0
1774206138.1067824,89.87,166.7,183.06,0
1774206138.1445596,89.71,167.74,184.54,0
1774206138.1709733,89.95,168.42,188.08,0
1774206138.206524,89.7,167.47,182.64,0
1774206138.232106,89.41,176.6,174.37,0
1774206138.2719579,89.47,167.9,181.43,0
1774206138.3355663,89.81,174.64,173.47,0
1774206138.3555245,89.77,174.45,173.19,0
1774206138.414894,93.76,176.31,186.76,0
1774206138.4321282,89.81,173.93,173.2,0
1774206138.4451356,89.94,173.02,173.46,0
1774206138.48134,93.31,172.58,183.04,0
1774206138.510348,88.53,249.0,219.51,0
1774206138.5473938,92.97,171.29,180.94,0
1774206138.561505,92.93,171.91,180.52,0
1774206138.604602,92.94,172.38,181.92,0
1774206138.6197147,92.92,172.44,180.44,0
1774206138.6715956,91.46,190.12,183.27,0
1774206138.7519705,92.19,180.61,180.18,0
1774206138.7760866,93.98,166.85,185.79,0
1774206138.7934768,92.37,185.01,185.16,0
1774206138.8130207,92.39,183.27,184.06,0
1774206138.8403716,92.64,180.7,183.71,0
1774206138.8798625,90.43,155.9,170.09,0
1774206138.8907084,94.82,157.03,186.53,0
1774206138.9445574,89.54,161.62,165.38,0
1774206138.9653788,89.66,160.65,167.42,0
1774206139.0080261,92.41,155.85,176.16,0
1774206139.02085,90.46,155.52,170.01,0
1774206139.071708,90.53,153.44,169.87,0
1774206139.154976,92.01,157.04,173.16,0
1774206139.1850343,92.2,155.04,171.95,0
1774206139.2130537,92.19,155.8,173.52,0
1774206139.2265778,92.2,155.07,172.82,0
1774206139.2470424,92.17,155.52,172.53,0
1774206139.2811384,92.21,155.75,174.87,0
1774206139.3064163,92.26,154.67,172.32,0
1774206139.3462234,92.27,154.5,172.98,0
1774206139.370583,94.46,156.24,214.02,0
1774206139.4133162,94.88,150.94,209.64,0
1774206139.4283574,95.11,163.0,227.04,0
1774206139.4732032,92.19,148.25,167.78,0
1774206139.5208051,92.14,155.42,171.93,0
1774206139.5551977,93.14,150.69,173.94,0
1774206139.5717561,92.01,157.16,173.89,0
1774206139.6051466,90.51,154.31,165.77,0
1774206139.634256,90.65,153.15,164.9,0
1774206139.6632183,90.63,153.2,164.81,0
1774206139.6804929,92.12,155.36,172.98,0
1774206139.7126198,89.73,162.88,171.21,0
1774206139.7445235,90.14,155.97,166.89,0
1774206139.7765565,90.12,155.97,166.63,0
1774206139.8082519,90.03,156.35,166.08,0
1774206139.841411,90.86,150.36,164.08,0
1774206139.8735414,90.83,148.87,163.01,0
1774206139.9231498,90.42,152.12,164.29,0
1774206139.9518843,91.03,170.07,186.87,0
1774206139.9850802,90.7,176.02,192.87,0
1774206140.016432,93.28,143.65,169.69,0
1774206140.0503347,93.06,146.0,174.1,0
1774206140.0808759,93.29,142.53,166.76,0
1774206140.1133547,93.21,144.17,169.94,0
1774206140.143915,93.28,143.06,167.31,0
1774206140.1763391,93.25,142.78,166.42,0
1774206140.2097023,95.45,144.66,182.29,0
1774206140.2437932,95.74,146.54,184.32,0
1774206140.289873,93.38,142.43,166.53,0
1774206140.320379,96.02,150.96,192.63,0
1774206140.3521607,93.16,143.53,168.3,0
1774206140.385833,93.22,143.24,167.3,0
1774206140.4169934,92.88,138.08,170.22,0
1774206140.4483535,93.17,144.48,169.66,0
1774206140.4810553,93.14,143.87,167.94,0
1774206140.5161335,93.17,143.97,168.57,0
1774206140.5453024,92.53,149.99,182.04,0
1774206140.5768483,90.59,150.91,173.74,0
1774206140.613886,91.38,145.64,149.89,0
1774206140.658962,93.28,134.17,156.59,0
1774206140.6884682,90.15,155.19,163.89,0
1774206140.7185485,92.12,140.25,164.55,0
1774206140.7519114,89.12,183.61,181.85,0
1774206140.7839062,89.21,183.85,181.67,0
1774206140.818588,88.65,186.57,172.82,0
1774206140.848761,88.33,188.96,168.91,0
1774206140.8827007,91.85,140.1,147.25,0
1774206140.9115026,92.74,144.58,135.58,0
1774206140.944025,87.9,211.78,175.53,0
1774206140.9770994,92.73,147.06,138.62,0
1774206141.0263488,95.24,157.65,182.3,0
1774206141.0565798,90.81,154.11,178.07,0
1774206141.088828,94.87,153.77,174.74,0
1774206141.1208577,94.98,152.74,173.26,0
1774206141.1555371,97.01,153.14,164.63,0
1774206141.184633,90.62,150.36,170.65,0
1774206141.2162979,90.78,148.43,167.89,0
1774206141.2485201,94.83,148.41,163.53,0
1774206141.2800832,91.6,142.42,160.31,0
1774206141.3149347,87.2,230.33,193.04,0
1774206141.3475726,91.47,144.99,165.01,0
1774206141.3779662,95.17,152.63,171.36,0
1774206141.4278407,93.93,152.77,177.55,0
1774206141.4592006,94.24,150.74,172.65,0
1774206141.4885116,95.44,153.22,156.09,0
1774206141.5199556,94.96,149.19,156.6,0
1774206141.5554056,95.2,155.33,175.92,0
1774206141.5851915,96.72,151.03,166.1,0
1774206141.615734,95.3,155.51,175.25,0
1774206141.6474042,93.92,145.27,165.38,0
1774206141.6846538,94.14,148.23,168.63,0
1774206141.7153637,94.59,150.95,167.42,0
1774206141.7453995,94.58,151.63,167.46,0
1774206141.7971737,94.68,152.16,166.68,0
1774206141.826891,94.84,149.94,157.15,0
1774206141.856801,94.65,151.72,165.07,0
1774206141.8876543,95.49,150.81,153.46,0
1774206141.9231324,94.89,140.95,136.08,0
1774206141.95252,97.46,150.53,146.33,0
1774206141.9851377,97.32,150.08,147.42,0
1774206142.0153813,97.18,148.38,145.05,0
1774206142.047658,97.12,148.13,145.25,0
1774206142.081365,98.52,153.19,138.0,0
1774206142.1135216,98.61,154.85,133.93,0
1774206142.1674852,97.2,147.09,137.17,0
1774206142.1952803,93.56,145.51,156.4,0
1774206142.2240782,93.05,146.53,160.1,0
1774206142.2551668,95.69,148.68,139.51,0
1774206142.2909572,92.33,146.23,169.4,0
1774206142.3206205,92.1,150.31,171.47,0
1774206142.3526502,88.73,142.67,195.7,0
1774206142.3889663,89.8,138.6,183.47,0
1774206142.4181,90.0,137.56,180.68,0
1774206142.451408,90.25,142.95,176.6,0
1774206142.4799006,90.55,141.33,172.31,0
1774206142.5301456,90.57,141.88,173.92,0
1774206142.5598335,92.74,144.54,163.46,0
1774206142.5914524,93.47,152.01,165.92,0
1774206142.6277585,93.42,152.38,166.44,0
1774206142.6573598,93.47,152.06,192.85,0
1774206142.6886578,93.42,151.54,192.2,0
1774206142.7195604,90.49,141.62,172.71,0
1774206142.7508848,93.49,152.05,192.77,0
1774206142.7830708,93.54,152.61,192.94,0
1774206142.816877,93.47,151.99,192.94,0
1774206142.8500786,93.33,150.21,190.04,0
1774206142.8787115,93.48,152.49,193.31,0
1774206142.9352229,93.46,152.09,192.91,0
1774206142.9646752,93.52,152.83,194.24,0
1774206142.9932783,93.5,152.06,192.76,0
1774206143.028637,89.5,138.32,163.8,0
1774206143.0587866,94.18,158.61,199.97,0
1774206143.0899658,88.8,139.21,162.91,0
1774206143.1181958,91.36,154.75,206.3,0
1774206143.1510043,94.13,157.33,197.08,0
1774206143.1853921,91.38,150.5,194.51,0
1774206143.2192352,92.32,146.71,193.16,0
1774206143.2541401,91.35,149.97,193.5,0
1774206143.3014224,91.66,144.75,198.93,0
1774206143.3311405,90.3,158.46,217.39,0
1774206143.3611867,91.04,148.89,214.53,0
1774206143.394161,90.73,144.61,205.63,0
1774206143.428406,92.34,145.34,189.5,0
1774206143.4589596,90.06,151.38,225.24,0
1774206143.4969573,90.7,144.08,205.11,0
1774206143.5263069,90.36,150.85,214.43,0
1774206143.551108,89.0,160.84,236.92,0
1774206143.5812445,90.91,150.31,209.6,0
1774206143.6189842,88.14,129.39,160.37,0
1774206143.66505,87.39,134.48,166.87,0
1774206143.6985934,94.21,157.55,196.71,0
1774206143.7328696,91.96,154.05,210.18,0
1774206143.766422,88.44,164.33,200.62,0
1774206143.792829,96.2,163.16,209.65,0
1774206143.824813,95.79,161.14,208.73,0
1774206143.8564465,93.5,153.41,205.96,0
1774206143.8871942,94.4,159.94,215.87,0
1774206143.917264,90.54,156.6,200.85,0
1774206143.9520965,94.15,157.66,213.14,0
1774206143.9834907,94.1,156.95,213.33,0
1774206144.0352757,83.29,166.73,194.11,0
1774206144.0667632,82.89,173.62,201.61,0
1774206144.0973508,83.7,185.96,213.39,0
1774206144.1315145,82.75,175.01,202.63,0
1774206144.1617792,93.0,149.56,201.76,0
1774206144.1925256,83.66,175.58,203.15,0
1774206144.224127,93.64,153.79,208.3,0
1774206144.256843,89.49,143.89,192.09,0
1774206144.2954607,89.64,144.55,192.55,0
1774206144.3195477,91.71,152.93,201.89,0
1774206144.3581994,89.42,145.88,193.63,0
1774206144.3917284,92.41,158.49,201.17,0
1774206144.4348752,89.39,145.79,192.46,0
1774206144.470631,89.3,146.54,192.53,0
1774206144.5005655,91.51,150.89,195.44,0
1774206144.5359755,91.33,144.78,190.14,0
1774206144.5616,89.26,145.41,191.08,0
1774206144.5951357,90.54,148.68,206.35,0
1774206144.6227107,89.9,140.02,184.5,0
1774206144.6543684,92.32,153.91,200.41,0
1774206144.689604,92.2,151.49,197.4,0
1774206144.7264504,92.15,150.68,198.27,0
1774206144.7579005,92.7,152.07,206.87,0
1774206144.8032017,94.77,163.11,198.27,0
1774206144.8363225,88.59,145.62,197.86,0
1774206144.8655412,88.1,147.49,197.09,0
1774206144.9014332,89.58,147.35,204.03,0
1774206144.9343295,87.75,159.23,208.35,0
1774206144.9619296,89.97,145.11,200.0,0
1774206144.9961405,88.64,148.81,196.1,0
1774206145.0267382,88.57,150.07,197.9,0
1774206145.0550826,91.18,155.91,212.18,0
1774206145.0885184,95.54,163.62,207.04,0
1774206145.1204712,95.61,163.73,206.96,0
1774206145.1685886,88.27,151.57,197.59,0
1774206145.1993942,91.81,154.64,216.66,0
1774206145.231424,91.61,155.48,218.79,0
1774206145.2646601,91.92,153.81,220.07,0
1774206145.2942219,98.65,158.44,230.07,0
1774206145.3265407,97.34,153.82,230.6,0
1774206145.3575075,91.9,154.39,216.37,0
1774206145.3901076,92.01,153.11,214.87,0
1774206145.4226577,96.41,152.33,230.89,0
1774206145.4554381,96.45,152.02,230.79,0
1774206145.487977,96.48,151.82,229.54,0
1774206145.5415938,96.97,155.51,234.77,0
1774206145.5765884,98.69,154.08,234.72,0
1774206145.6051493,96.0,149.01,225.96,0
1774206145.636679,98.58,155.75,239.69,0
1774206145.669575,96.94,157.91,239.62,0
1774206145.6988246,97.3,148.16,228.02,0
1774206145.731701,96.31,153.29,233.07,0
1774206145.7644193,96.35,153.54,233.88,0
1774206145.7972434,96.43,152.5,231.85,0
1774206145.8294654,95.89,147.95,222.73,0
1774206145.8568046,93.49,143.49,208.37,0
1774206145.8885324,93.24,145.69,211.29,0
1774206145.9359996,92.85,146.92,210.3,0
1774206145.9713037,93.31,145.02,210.11,0
1774206146.000881,93.68,144.27,211.31,0
1774206146.0328565,92.74,149.37,207.38,0
1774206146.0628169,99.96,145.26,227.51,0
1774206146.0962346,92.53,150.9,209.37,0
1774206146.1308632,92.59,151.1,210.6,0
1774206146.1577597,92.69,150.07,209.34,0
1774206146.1928558,95.09,145.87,219.59,0
1774206146.2280211,95.05,146.27,219.08,0
1774206146.2584796,93.82,141.25,207.74,0
1774206146.3036873,98.8,147.99,233.68,0
1774206146.3353434,93.67,142.48,209.14,0
1774206146.369524,97.01,146.5,221.47,0
1774206146.405739,95.03,145.74,219.53,0
1774206146.4398596,96.99,137.08,221.21,0
1774206146.4668171,96.65,142.34,228.67,0
1774206146.5003881,95.74,134.71,210.4,0
1774206146.5288138,97.25,143.67,231.81,0
1774206146.5633,97.17,144.53,231.89,0
1774206146.5954041,95.51,134.64,209.22,0
1774206146.6320436,98.28,137.23,224.94,0
1774206146.6720328,96.04,140.7,215.09,0
1774206146.707463,95.92,140.97,213.31,0
1774206146.7382355,96.0,142.83,216.19,0
1774206146.7728193,98.25,146.87,210.01,0
1774206146.803259,98.48,148.28,209.41,0
1774206146.8331254,98.47,147.45,210.44,0
1774206146.8647387,98.31,146.02,208.09,0
1774206146.897511,98.09,145.84,208.19,0
1774206146.9282122,97.95,145.7,207.78,0
1774206146.9619818,98.02,142.83,205.79,0
1774206146.9923134,96.37,133.26,208.69,0
1774206147.0413947,98.58,125.39,219.32,0
1774206147.0726936,100.96,129.98,216.11,0
1774206147.1038978,101.33,132.16,217.92,0
1774206147.13793,98.68,126.34,222.61,0
1774206147.169733,93.07,159.59,229.79,0
1774206147.2003772,93.45,163.58,239.15,0
1774206147.2325952,103.41,134.99,209.17,0
1774206147.2658634,103.41,135.39,211.93,0
1774206147.2967162,93.19,172.86,245.02,0
1774206147.331479,103.1,139.37,215.69,0
1774206147.3638322,102.1,132.91,222.85,0
1774206147.3965504,102.4,132.83,211.54,0
1774206147.4415114,104.63,132.65,221.41,0
1774206147.4557335,102.82,132.29,208.77,0
1774206147.506656,103.14,133.77,207.86,0
1774206147.537979,102.77,132.22,208.21,0
1774206147.5686579,92.4,182.23,259.1,0
1774206147.601977,94.31,162.25,259.17,0
1774206147.6327534,93.96,160.82,254.68,0
1774206147.6626015,91.18,205.64,281.28,0
1774206147.6959267,90.99,208.26,282.77,0
1774206147.7304702,90.49,173.76,240.18,0
1774206147.76262,92.17,163.43,242.32,0
1774206147.8160505,91.2,168.48,233.91,0
1774206147.833245,95.06,156.67,213.71,0
1774206147.8503323,95.01,157.04,213.47,0
1774206147.9084227,105.07,126.8,221.12,0
1774206147.939094,95.01,155.79,212.32,0
1774206147.972748,97.87,162.5,227.16,0
1774206148.0011122,91.59,180.88,273.33,0
1774206148.0321348,97.51,162.96,230.58,0
1774206148.066686,94.92,187.77,252.73,0
1774206148.0943098,95.07,188.22,252.63,0
1774206148.1259305,97.09,157.27,218.21,0
1774206148.1759675,93.78,194.07,261.86,0
1774206148.1951692,93.94,194.93,262.2,0
1774206148.2106717,93.91,194.82,262.94,0
1774206148.2400258,88.36,191.36,305.98,0
1774206148.306605,88.14,191.07,298.95,0
1774206148.3344402,93.99,195.09,260.1,0
1774206148.3674047,89.78,160.04,246.82,0
1774206148.406859,94.01,162.74,222.1,0
1774206148.4319263,92.41,155.44,225.92,0
1774206148.4652708,88.1,173.13,229.74,0
1774206148.4972277,89.7,177.29,220.41,0
1774206148.5429327,89.58,174.41,223.02,0
1774206148.5743442,92.44,155.92,227.12,0
1774206148.601274,93.33,158.74,223.26,0
1774206148.6190236,87.23,188.18,239.39,0
1774206148.6404335,97.19,170.57,240.87,0
1774206148.704477,92.91,172.26,270.11,0
1774206148.7362218,99.24,169.94,229.47,0
1774206148.768481,97.0,169.88,241.87,0
1774206148.7984977,97.07,169.29,232.59,0
1774206148.8315496,97.1,170.46,233.85,0
1774206148.8635201,97.91,141.8,223.67,0
1774206148.9001427,94.56,188.26,261.97,0
1774206148.9449413,97.01,196.92,281.36,0
1774206148.9628656,97.46,208.92,294.43,0
1774206148.9794173,96.19,204.53,286.92,0
1774206149.0106845,102.52,111.49,170.11,0
1774206149.0411906,95.79,207.33,285.68,0
1774206149.105677,95.33,196.82,310.74,0
1774206149.1364975,95.79,195.16,309.81,0
1774206149.1720624,96.16,194.39,306.7,0
1774206149.2013323,93.87,162.62,247.77,0
1774206149.2338743,101.65,114.21,175.51,0
1774206149.2641478,89.25,230.27,342.49,0
1774206149.3104472,92.86,202.35,291.65,0
1774206149.336098,92.4,208.7,294.82,0
1774206149.3708704,92.21,211.19,298.3,0
1774206149.6045644,91.81,215.88,296.11,0
1774206149.6321435,91.57,218.63,293.6,0
1774206149.6777332,91.43,219.23,295.82,0
1774206149.6899915,91.83,213.24,296.83,0
1774206149.718994,84.25,234.67,353.64,0
