timestamp,bpm,sdnn,rmssd,pnn50,label
1773927679,95.7,52.66,39.45,16.56,1
1773927739,96.69,54.43,40.31,11.37,1
1773927756,97.94,49.25,38.2,8.55,1
1773927725,89.6,56.2,45.49,14.17,1
1773927483,77.23,71.53,59.24,23.25,0
1773927780,97.52,48.07,43.17,13.02,1
1773927631,99.28,59.91,48.54,14.34,1
1773927700,93.6,50.13,37.08,7.52,1
1773927692,96.91,56.89,50.49,6.08,1
1773927465,74.67,67.34,79.82,28.36,0
1773927521,75.46,65.03,61.17,28.25,0
1773927602,75.24,72.71,52.61,20.7,0
1773927619,101.95,67.4,48.25,12.97,1
1773927814,105.96,55.55,43.52,7.23,1
1773927843,98.64,64.06,40.58,10.44,1
1773927782,99.34,54.34,54.06,13.75,1
1773927598,77.57,82.21,53.99,17.18,0
1773927796,95.08,51.02,47.42,8.81,1
1773927395,78.62,84.09,67.3,24.01,0
1773927597,73.23,70.63,67.09,24.68,0
1773927480,72.06,84.38,74.94,19.17,0
1773927473,74.76,71.02,53.11,20.27,0
1773927798,101.49,54.51,39.47,16.15,1
1773927722,98.01,52.54,42.77,11.18,1
1773927393,73.14,81.56,57.41,26.21,0
1773927808,96.95,59.44,42.97,7.59,1
1773927424,72.14,84.49,75.12,29.98,0
1773927387,64.78,77.65,60.68,22.83,0
1773927679,85.55,52.55,52.96,12.11,1
1773927417,73.37,62.95,62.47,32.11,0
1773927751,97.4,44.18,40.87,5.45,1
1773927381,68.42,83.54,59.08,24.69,0
1773927765,94.4,64.26,42.77,10.34,1
1773927478,73.22,66.64,62.02,27.54,0
1773927662,110.71,53.05,45.83,14.89,1
1773927813,100.44,51.79,35,17.81,1
1773927412,74.7,87.79,74.98,29.45,0
1773927793,100.39,59.67,46.95,10.07,1
1773927808,99.81,49.06,43.93,17.43,1
1773927585,72.5,71.38,68.08,24.55,0
1773927566,67.15,70.04,63.53,20.95,0
1773927813,95.8,63.44,48.26,15.77,1
1773927352,73.03,92.69,57.82,27.42,0
1773927627,98.17,53.88,49.81,14.69,1
1773927367,76.89,69.9,65.07,27.52,0
1773927408,77.08,80.51,56.48,20.74,0
1773927521,70.62,76.74,67.36,23.82,0
1773927383,75.18,71.07,54.76,30.29,0
1773927762,96.76,57.72,43.59,15.58,1
1773927475,75.97,80.14,65.88,24.86,0
1773927772,95.46,60.64,50.96,12.69,1
1773927545,68.81,64.85,57.02,20.04,0
1773927798,96.73,58.4,43.04,13,1
1773927489,74.5,56.81,57.72,23.41,0
1773927549,75.05,75.27,82.96,33.53,0
1773927854,105.17,53.18,43.7,11.85,1
1773927796,95.01,53.64,36.94,9.89,1
1773927813,98.62,51.9,47.12,9.98,1
1773927684,101.29,42.9,42.07,12.27,1
1773927370,73.32,79.13,73.62,28.98,0
1773927604,75.59,86.91,71.31,19.73,0
1773927720,97.69,49.54,41.98,10.44,1
1773927629,100.23,50.86,59.48,14.27,1
1773927798,104.15,52.12,40.44,16.51,1
1773927477,73.34,77.01,71.64,21.68,0
1773927433,79.05,71.52,58.59,28.03,0
1773927480,70.62,70.14,74.92,22.64,0
1773927570,82.97,63.08,74.8,25.73,0
1773927858,97.38,62.02,48.46,6.56,1
1773927600,73.38,80,66.39,24.28,0
1773927653,98.61,47.21,43.91,12.15,1
1773927468,76.86,65.91,61.97,28.55,0
1773927519,71.78,80.17,58.44,27.77,0
1773927810,93.81,50.93,39.77,16.84,1
1773927676,94.24,52.25,45.63,13.04,1
1773927521,71.29,68.06,73.78,26.26,0
1773927413,70.28,78.78,62.4,20.65,0
1773927629,90.12,62.77,41.26,13.11,1
1773927730,107.81,51.54,42.57,9.07,1
1773927617,101.31,66.8,51.65,11.06,1
1773927422,81.69,71.63,69.73,25.31,0
1773927364,74.9,88.18,67.85,27.75,0
1773927674,103.06,47.51,40.5,12.44,1
1773927677,104.61,60.06,43.59,14.37,1
1773927615,103.64,55.41,45.58,15.97,1
1773927862,97.38,49.94,50.3,11.06,1
1773927785,94.96,50.83,40.91,13.67,1
1773927697,104.3,46.63,50.24,9.68,1
1773927609,96.18,48.82,48.45,19.39,1
1773927579,73.81,62.86,75.85,18.56,0
1773927680,97.41,53.33,48.49,11.79,1
1773927839,104.3,60.1,38.94,9.41,1
1773927761,90.36,63.51,46.83,12.61,1
1773927834,99.98,58.08,43.34,12.06,1
1773927717,102.23,52.25,49.33,17.62,1
1773927667,90.96,67.72,35,9.54,1
1773927626,99.23,46.97,41.98,12.57,1
1773927614,92.42,60.7,47.81,5.94,1
1773927649,105.79,57.13,42.77,12.19,1
1773927392,68.9,71.16,57.8,32.84,0
1773927765,99.19,60.71,45.55,10.52,1
1773927397,73.82,85.44,67.55,24.73,0
1773927657,99.46,62.44,51.27,11.21,1
1773927413,79.46,53.22,58.4,23.21,0
1773927706,90.98,50.05,40.76,12.27,1
1773927636,105.09,55.17,44.17,14.84,1
1773927356,71.14,81.64,61.98,17.81,0
1773927621,100.21,60.44,41.12,4.81,1
1773927733,98.07,58.13,43.18,9.54,1
1773927875,101.86,52.25,51.81,8.19,1
1773927765,97.95,64.03,43.72,10.61,1
1773927378,81,66.47,62.93,29.09,0
1773927540,65.74,72.64,69.95,21.09,0
1773927661,96.77,56.02,38.58,4.46,1
1773927529,77.64,75.55,54.33,33.12,0
1773927646,96.42,56.62,45.27,8.35,1
1773927698,104.45,47.06,45.49,13.03,1
1773927346,72.73,67.43,72.99,17.96,0
1773927694,96.19,61.87,45.33,14.29,1
1773927589,79.21,74.94,70.12,24.52,0
1773927650,96.63,54.98,51.03,8.71,1
1773927667,102.25,54.98,49.99,14.46,1
1773927655,91.05,49.2,48.64,13.85,1
1773927346,74.06,76.33,68.7,17.97,0
1773927705,92.47,49.09,45.41,10.77,1
1773927623,97.04,61.41,42.66,4.65,1
1773927738,92.7,48.5,54.8,12.31,1
1773927618,98.09,48.24,47.94,17.85,1
1773927716,94.22,64.29,52.4,16.21,1
1773927507,76.31,83.2,63.22,21.72,0
1773927599,69.67,79.34,66.95,26.24,0
1773927846,96.54,55.01,46.16,13.36,1
1773927781,98.15,48.65,52.88,10.37,1
1773927860,96.36,61.45,42.2,6.36,1
1773927449,71.19,85.92,66.22,28.1,0
1773927761,95.66,62.05,45.44,12.43,1
1773927431,70.63,86.47,57.4,29.35,0
1773927650,98.96,46.86,49.38,12.51,1
1773927637,95.85,46.46,58.87,13.63,1
1773927654,101.73,49.95,50.61,12.65,1
1773927526,75.05,80,64.82,24.53,0
1773927693,106.58,51.34,43.15,8.43,1
1773927351,78.67,66.55,49.02,27.79,0
1773927645,95.58,51.22,53.09,12.08,1
1773927802,97.06,52.85,44.45,13.35,1
1773927595,75.12,89.41,62.4,24.31,0
1773927386,74.3,79.27,63.27,19.85,0
1773927425,69.48,67.37,59.18,26.26,0
1773927459,72.87,83.49,62.14,26.34,0
1773927529,75.45,85.93,71.89,21.67,0
1773927367,69.59,79.32,72.94,21.4,0
1773927632,103.05,57.97,49.55,15.54,1
1773927580,73.26,66.76,55.14,32.39,0
1773927376,78.58,73.38,68.59,26.68,0
1773927487,75.77,72.38,67.08,15.18,0
1773927787,101.48,50.13,35,9.26,1
1773927824,106.07,53.34,47.58,16.55,1
1773927508,75.46,65.81,66.82,28.09,0
1773927355,82.5,77.96,66.04,29.5,0
1773927873,93.85,66.01,40.29,7.53,1
1773927795,94.7,57.07,51.14,14,1
1773927477,78.21,82.59,61.85,22.24,0
1773927718,97.53,56.45,46.88,13.36,1
1773927496,73.62,77.33,61.87,29.08,0
1773927838,101.55,49.67,56.42,13.29,1
1773927790,98.24,56.44,41.68,13.97,1
1773927692,103.76,62.39,41.34,12.99,1
1773927469,73.7,70.59,70.29,29.66,0
1773927456,76.74,78.04,64.86,23.72,0
1773927795,98.53,44,51.15,14.18,1
1773927358,77.31,76.22,81.98,29.51,0
1773927509,66.6,73.06,55.95,19.41,0
1773927377,74.9,73.53,70.53,20.22,0
1773927704,96.89,50.33,36.02,15.69,1
1773927720,88.22,54.63,47.03,14.66,1
1773927858,99,53.34,55.97,14.57,1
1773927383,81.71,79.29,54.35,24.13,0
1773927610,98.1,46.6,46.46,13.34,1
1773927620,97.57,57.61,59.36,10.58,1
1773927523,74.77,52.44,61.8,28.59,0
1773927670,92.45,54.96,40.06,11.61,1
1773927666,105.62,44.54,46.64,14.21,1
1773927388,68.55,77.65,71,25.22,0
1773927604,69.33,71.39,64.16,28.11,0
1773927829,100.73,42.55,45.49,8.46,1
1773927811,90.19,49.6,35.35,14.22,1
1773927569,71.54,79.11,80.44,31.89,0
1773927501,73.97,92.53,53.46,24.68,0
1773927538,73.8,75.9,56.77,24.91,0
1773927652,104.26,61.08,49.48,13.67,1
1773927769,98.99,64.54,41.86,14.5,1
1773927591,73.78,67,75.78,24.91,0
1773927772,92.14,55.35,39.29,11.81,1
1773927596,78.38,94.7,67.2,27.6,0
1773927436,76.4,77.32,56.38,27.93,0
1773927647,102.19,61.13,46.26,10.61,1
1773927670,110.68,47.3,42.54,9.81,1
1773927792,101.34,52.87,37.55,15.79,1
1773927569,73.5,69.16,62.23,23.4,0
1773927648,105.81,53.65,48.32,9.07,1
1773927679,96.85,53.41,46.8,7.5,1
1773927539,79.24,68.6,60.97,24.69,0
1773927744,92.68,59.68,53.75,16.3,1
1773927649,97.34,55.51,43.59,9.13,1
1773927867,99.55,62.31,37.87,12.12,1
1773927380,79.2,86.02,68.86,25.34,0
1773927565,76.89,77.23,66.86,30.84,0
1773927405,74.94,66.05,75.81,19.58,0
1773927521,77.96,78.3,69.75,26.43,0
1773927457,70.44,79.74,69.71,31.86,0
1773927714,101.5,57.64,35.81,4.73,1
1773927857,97.24,59.5,46.51,13.3,1
1773927794,98.37,55.65,50.67,8.57,1
1773927856,99.04,56.31,37.08,14.44,1
1773927567,77.46,75.38,63.67,24.64,0
1773927599,71.95,67.72,69.68,24.91,0
1773927378,76.91,70.83,65.29,23.51,0
1773927514,75.49,78.45,58.35,31.7,0
1773927841,96.09,52.12,50.21,18.34,1
1773927556,76.23,64.76,60.08,19.03,0
1773927784,98.09,54.6,43.42,9.67,1
1773927654,94.25,61.61,42.73,6.72,1
1773927499,80.63,70.03,67.52,30.62,0
1773927801,100.47,57.66,38.95,11.9,1
1773927559,71.37,74.12,60.1,24.57,0
1773927872,105.15,52.79,35.28,9.74,1
1773927711,95.7,60.36,45.26,10.39,1
1773927349,71.46,80.15,63.54,25.59,0
1773927458,79.09,62.92,69.35,26.31,0
1773927694,103.5,54.2,42.62,10.26,1
1773927740,96.34,50.87,47.24,12.07,1
1773927354,80.9,70.55,55.06,31.15,0
1773927606,69.05,79.48,61.04,19.58,0
1773927759,98.41,55.61,47.39,10.23,1
1773927812,99.97,54.67,39.87,14.56,1
1773927537,80.45,64.45,66.77,23.02,0
1773927459,75.18,79.73,53.23,24.84,0
1773927417,67.12,67.85,56.87,23.36,0
1773927364,73.66,87.94,65.56,21.94,0
1773927548,74.37,86.94,55.42,25.76,0
1773927401,77.21,60.81,67.79,29.35,0
1773927724,98.35,55.51,46.18,8.23,1
1773927848,93.93,47.65,39.24,8.57,1
1773927707,94.8,55.99,48.86,16.65,1
1773927807,98.29,62.6,40.16,17.23,1
1773927660,90.14,46.07,42.32,10.58,1
1773927611,97.13,57.6,42.78,11.27,1
1773927475,75.77,64,69.61,20.79,0
1773927427,69.49,77.83,62.29,22.02,0
1773927699,103.17,51.65,47.34,10.09,1
1773927366,76.23,72.52,59.15,18.61,0
1773927402,75.09,65.54,60.06,20.45,0
1773927843,90.82,50.81,37.09,11.02,1
1773927606,72.24,70.31,55.25,25.11,0
1773927541,78.43,77.03,56.35,21.46,0
1773927354,73.85,67.88,60.16,22.47,0
1773927736,91.27,47.9,46.48,12.3,1
1773927728,107.27,57.87,50.25,10.64,1
1773927814,90.63,65.46,48.25,10.98,1
1773927418,76.39,72.06,63.57,28.96,0
1773927718,88,50.87,44.79,12.19,1
1773927467,73.21,72.91,73.14,24.54,0
1773927633,99.71,57.14,51.6,12.39,1
1773927342,81.09,80.72,61.76,32.46,0
1773927717,100.76,47.25,50.68,14.04,1
1773927861,95.22,63.89,40.51,9.09,1
1773927830,95.55,54.16,53.63,20.45,1
1773927452,72.49,68.72,70.81,18.03,0
1773927669,90.76,49.39,44.62,15.48,1
1773927850,93.12,51.79,41.56,14.35,1
1773927666,88.97,53.58,44.85,13.04,1
1773927412,74.41,63.95,64.23,19.91,0
1773927858,96.15,53.27,41.62,9.78,1
1773927736,94.45,59.83,41.42,16.55,1
1773927352,74.17,74.29,60.19,23.6,0
1773927536,71.63,72.86,69.11,23.82,0
1773927585,70.78,64.5,62.29,18.17,0
1773927414,74.3,75.27,64.01,23.18,0
1773927473,69.34,77.03,60.98,22.72,0
1773927638,100.4,52.85,35,6.59,1
1773927476,72.29,82.73,58.46,26.01,0
1773927729,91.49,56.63,44.88,11.34,1
1773927812,100.49,58.08,35.39,6.03,1
1773927505,77.53,76.08,48.63,24.51,0
1773927453,68.8,76.14,79.42,22.74,0
1773927771,98.21,51.46,47.39,10.83,1
1773927681,97.71,48.57,41.48,15.94,1
1773927432,76,79.71,58,25.45,0
1773927737,106.19,52.83,45.45,10.45,1
1773927799,95.7,61.68,46.3,4.93,1
1773927438,72.57,71.15,62.09,21.72,0
1773927385,79.37,86.96,56.53,24.13,0
1773927511,75.17,78.21,65.57,26.83,0
1773927533,67.38,62.78,69.96,17.08,0
1773927632,87.87,49.4,39.81,11.31,1
1773927614,94.99,58.33,53.75,10.97,1
1773927702,98.83,58.4,46.65,10.32,1
1773927663,101.33,52.58,41.76,13.68,1
1773927536,76.18,75.89,61.57,28.42,0
1773927346,73.63,71.16,73.87,20.17,0
1773927438,75.78,70.73,62.77,27.69,0
1773927616,103.01,40.82,49.49,8.25,1
1773927597,68.57,59.56,59.86,26.98,0
1773927788,89.9,55.37,41.97,10.97,1
1773927510,74.77,73.73,59.51,26.57,0
1773927662,94.8,51.59,49.44,11.4,1
1773927680,105.64,58.82,46.67,8.74,1
1773927601,75.09,83.61,71.05,22.51,0
1773927872,104.18,59.59,49.03,9.54,1
1773927729,94.24,63.52,45.07,13.5,1
1773927652,97.92,61.07,53.68,12.71,1
1773927663,97.65,48.43,41.9,14.44,1
1773927643,90.96,55.17,46.07,12.26,1
1773927807,94.27,58.79,49.82,13.76,1
1773927599,80.82,73.35,61.87,24.45,0
1773927652,108.32,54.82,48.01,15.65,1
1773927432,77.93,81.23,67.77,21.87,0
1773927678,94.77,53.75,42.5,11.3,1
1773927635,88.95,64.7,45.88,6.47,1
1773927767,96.84,55.4,48.13,9.34,1
1773927479,75.97,65.66,61.37,26.99,0
1773927738,98.77,45.93,43.18,19.81,1
1773927417,71.4,64.34,58.69,28.03,0
1773927530,78.81,86.25,58.07,28.56,0
1773927665,106.51,57.31,43.79,9.52,1
1773927481,72.01,66.01,59.61,22.56,0
1773927811,90.55,50.01,41.8,14.72,1
1773927463,71.06,72.2,67,23.98,0
1773927666,98.63,47.24,47.28,9.62,1
1773927443,72.67,82.53,54.6,22.2,0
1773927799,100.45,50.9,50.88,20.5,1
1773927618,101.96,58.19,41.08,12.71,1
1773927662,96.01,56.12,46.12,15.36,1
1773927545,75.54,70.04,64.11,22.35,0
1773927444,75.9,83.6,64.26,31.27,0
1773927343,69.35,82.82,71.96,23.86,0
1773927627,107.49,51.51,52.7,12.47,1
1773927552,78.68,76.27,58.18,28.19,0
1773927520,70.78,58.58,63.22,25.4,0
1773927457,79.41,79.51,52.76,15.95,0
1773927871,100.54,58.04,39.34,12.4,1
1773927617,103.23,46.19,52.91,12.4,1
1773927614,104.71,48.75,35.82,9.56,1
1773927604,73.9,80.9,68.51,28.12,0
1773927474,72.61,81.3,71.72,25.42,0
1773927612,93.94,47.54,49.87,14.08,1
1773927751,102.47,51,51.82,8.25,1
1773927670,94.74,49.43,45.04,9.68,1
1773927485,70.78,72.24,72.8,27.09,0
1773927487,68.67,74.64,58.8,25.21,0
1773927674,95.67,60.04,46.1,11.06,1
1773927745,104.15,55.77,47.29,18.56,1
1773927745,102.52,66.48,43.27,9.88,1
1773927847,103.4,50.02,42.21,11.58,1
1773927622,94.42,57.97,39.3,9.26,1
1773927616,95.43,58.48,48.4,12.83,1
1773927753,102.18,57.38,47.86,11.77,1
1773927552,78.84,86.8,71.4,33.61,0
1773927649,92.27,47.72,48.25,11.12,1
1773927456,76.7,73.15,64.81,28.57,0
1773927786,95.61,59.15,48.5,13.98,1
1773927562,80.31,60.62,71.14,24.23,0
1773927720,96.88,59.18,44.24,13.53,1
1773927369,79.21,60.47,65.19,24.98,0
1773927822,102.91,57.13,37.74,10.97,1
1773927561,74.23,86.94,67.05,25.27,0
1773927546,77.21,68.69,65.34,18.2,0
1773927694,88.87,35.81,43.05,10.53,1
1773927863,97.69,56.83,50.73,15.89,1
1773927376,75.79,64.61,64.06,30.15,0
1773927679,90.69,57.14,41.34,8.95,1
1773927372,75.11,67.19,64.95,30.67,0
1773927664,104.06,50.83,40.95,4.39,1
1773927510,74.32,88.9,61.12,31.6,0
1773927803,94.88,69.04,37.74,15.66,1
1773927676,105.17,55.11,40.68,16.1,1
1773927872,99.67,57.22,38.45,14.67,1
1773927823,93.69,38.95,40.11,8.75,1
1773927506,80.66,54.37,64.98,23.13,0
1773927721,96.38,52.29,41.6,12.77,1
1773927831,105.76,44.62,54.79,17.84,1
1773927478,75.45,78.64,70.86,22.2,0
1773927781,97.51,57.98,43.98,11.8,1
1773927535,82.55,77.4,76.91,23.14,0
1773927510,70.06,79.08,66.04,29.74,0
1773927832,101.26,44.99,43.65,13.21,1
1773927870,100.48,53.27,52.34,15,1
1773927827,100.16,44.94,51.56,9.62,1
1773927559,79.26,79.31,66.41,28.75,0
1773927627,98.93,56.24,40.31,12.12,1
1773927528,72.33,88.38,53.73,29.9,0
1773927429,78.59,84.08,74,24.6,0
1773927663,107.36,66.39,38.15,13.13,1
1773927455,70.22,60.63,66.26,28.41,0
1773927354,72.75,73.63,58.65,18.74,0
1773927708,88.36,51.8,36.88,9.43,1
1773927733,107.55,55.82,45.36,13.19,1
1773927731,96.97,64.89,38.71,13.8,1
1773927838,95.37,57.9,41.21,17.2,1
1773927437,72.13,77.56,55.52,29.33,0
1773927439,77.03,72.31,61.21,27.77,0
1773927383,78.58,79.26,69.57,19.19,0
1773927769,99.03,51.38,41.79,6.37,1
1773927590,67.88,69.86,79.89,23.46,0
1773927616,97.76,42.9,42.87,8.7,1
1773927630,103.98,57.55,44.17,14.63,1
1773927770,92.98,52.27,44.36,14.78,1
1773927419,79.21,90.26,67.69,27.41,0
1773927675,91.66,65,52.55,14.63,1
1773927580,77.36,64.86,65.39,26.46,0
1773927573,70.65,82.97,67.79,21.67,0
1773927738,96.09,50.79,48.57,12.55,1
1773927869,107.57,58.78,45.17,14.37,1
1773927466,72.9,68.93,65.52,28.32,0
1773927564,72.48,84.68,48.87,17.86,0
1773927356,77.06,74.67,69.96,25.28,0
1773927361,73.7,76.67,60.73,27.56,0
1773927409,78.75,81.55,74.58,27.21,0
1773927646,94.21,58.97,47.1,12.26,1
1773927483,82.43,72.03,71.49,20.99,0
1773927373,74.62,73.78,66.72,26.08,0
1773927835,98.3,60.37,44.19,16.92,1
1773927470,76.08,63.68,63.35,28.25,0
1773927453,83.34,68.21,54.48,27.4,0
1773927618,93.21,54.48,42.99,14.55,1
1773927780,100.05,62.69,49.9,12.56,1
1773927564,73.62,65.76,59.97,17.05,0
1773927823,91.7,56.18,41.12,9.93,1
1773927573,70.48,79.83,67.59,29.86,0
1773927565,75.06,69.02,60.99,25.26,0
1773927602,73.46,71.43,63.5,29.17,0
1773927501,76.18,71.81,68.96,27.34,0
1773927829,103.37,58.35,53.08,15.3,1
1773927757,97.34,49.86,47.07,15.49,1
1773927356,70.5,83.05,64.33,27.59,0
1773927545,71.92,70.96,66.53,28.19,0
1773927835,93.77,47.98,50.37,14.26,1
1773927560,73.64,75.33,68.32,25.72,0
1773927838,99.06,55.88,38.75,11.68,1
1773927608,73.38,70.89,59.13,24.93,0
1773927793,97.14,55.94,47.44,12.74,1
1773927382,80.46,71.33,65.2,24.13,0
1773927565,76.48,78.96,45.08,29.04,0
1773927479,73.45,58.84,71.97,24.99,0
1773927484,75.1,87.5,59.4,25.38,0
1773927629,99.78,57.68,42.08,12.04,1
1773927352,75.45,72.47,56.34,24.81,0
1773927386,74.9,90.39,61.85,21.05,0
1773927479,71.89,81.11,66.1,31.14,0
1773927441,74.05,76.8,62.1,17.16,0
1773927376,80.27,77.73,62.05,22.74,0
1773927749,87.83,56.82,36.81,13.56,1
1773927398,79.56,76.08,71.68,25.68,0
1773927508,73.73,83.72,61.58,22.81,0
1773927436,79.99,72.02,71.25,26.79,0
1773927466,69.26,91.02,60.06,24.8,0
1773927448,71.88,71.27,60.3,30.62,0
1773927449,79.73,82.96,66.23,26.54,0
1773927388,74.31,62.95,61.97,23.38,0
1773927738,99.83,51.63,48.76,14.41,1
1773927779,97.02,44.85,47.07,11.28,1
1773927428,72.5,64.86,57.18,24.37,0
1773927830,91.31,52.04,45.63,20.71,1
1773927740,93.89,59.26,47.2,14.77,1
1773927717,100.38,67.29,49.08,12.48,1
1773927635,102.37,54.68,48.58,9.34,1
1773927670,100.31,53.33,47.75,8.83,1
1773927570,84.76,76.61,76.24,30.34,0
1773927615,92.68,55.51,38.15,6.32,1
1773927473,75.24,71.99,73.6,23.37,0
1773927832,95.03,54.07,35,16.09,1
1773927719,96.44,46.36,37.06,9.89,1
1773927590,77.16,68.79,66.43,19.23,0
1773927639,102.6,49.72,46.93,15.71,1
1773927602,75.3,72.57,62.18,17.46,0
