timestamp,bpm,sdnn,rmssd,pnn50,label
138,79.61,78.54,73.13,31.34,0
139,73.04,75.17,55.12,25.8,0
140,76.66,79.36,70.31,18.23,0
141,83.22,76.22,55.16,26.86,0
142,71.98,77.08,77.12,26.86,0
143,76.62,72.12,66.19,26.55,0
144,74.36,79.36,56,28.23,0
145,70.06,58.29,60.52,25.57,0
146,71.11,61.13,56.5,24.51,0
147,82.06,86.29,65.5,19.81,0
148,74.33,69.36,60.44,25.56,0
149,79.99,70.63,66.42,29.5,0
150,70.19,76.72,76.73,29.18,0
151,66.86,69.52,62.06,34.37,0
152,79.29,75.74,61.95,31.99,0
153,82.06,71.55,73.86,19.06,0
154,84.03,60.98,71.5,23.67,0
155,79.79,64.28,72.11,32.33,0
156,76.28,63.08,60.42,24.83,0
157,70.7,78.08,66.71,30.24,0
158,77.39,75.14,76.86,18.59,0
159,74.13,75.76,73.67,29,0
160,74.12,67.58,62.53,24.95,0
161,73.34,73.41,59.34,26.1,0
162,77.78,71.78,66.51,23.19,0
163,76.32,73.33,64.87,27.55,0
164,79.04,79.4,67.08,25.36,0
165,78.5,54.23,77.59,19.97,0
166,74.4,86.62,68.85,29.78,0
167,70.18,74.14,67.07,18.1,0
168,72.68,66.95,73.18,21.46,0
169,73.33,72.11,60.05,26.25,0
170,72.06,76.18,61.74,24.7,0
171,70.39,64.41,68.25,19.73,0
172,69.46,68.71,58.36,28.22,0
173,83.26,65.19,69.3,28.85,0
174,64.73,68.21,69.07,31.05,0
175,75.15,69.95,76.69,30.57,0
176,77.46,82.66,55.88,24.86,0
177,74.92,87.38,71.68,32.34,0
178,67.32,66.58,57.74,23.19,0
179,70.96,81.06,63.35,23,0
180,74.87,81.43,64.09,22.91,0
181,72.55,79.62,63.28,22.68,0
182,81.53,86.18,74.37,22.28,0
183,80.18,86.85,69.72,28.78,0
184,74.69,78,63.59,23.23,0
185,69.73,77.6,57.65,26.31,0
186,76.07,54.43,75.17,27.68,0
187,74.03,74.31,64.76,29.1,0
188,80.09,73.08,80.11,26.83,0
189,74.7,81.89,67.27,19.76,0
190,80.29,71.09,58.86,25.14,0
191,77.21,80.64,62.73,23.49,0
192,70.58,75.61,59.94,25.97,0
193,77.03,72.97,56.26,24.67,0
194,81.62,82.44,61.61,21.03,0
195,73.02,70.52,65.62,21.95,0
196,71.54,66.84,78.8,28.66,0
197,76.33,87.67,64.42,22.08,0
198,74.63,62.72,76.16,27.17,0
199,80.15,69.84,60.19,24.64,0
200,81.11,58.27,63.55,29.85,0
201,73.29,78.52,56.53,27.11,0
202,70.91,82.45,87.13,23.82,0
203,72.66,64.06,61.28,22.31,0
204,76.6,62.23,59.48,28.6,0
205,75.91,93.3,73.07,31.14,0
206,76.83,90.29,67.77,24.78,0
207,69.48,97.84,56.98,23.67,0
208,76.22,76.69,59.39,18.69,0
209,74.22,71.97,61.38,28.37,0
210,74.54,68.44,75.27,28.81,0
211,79,76.36,66.07,24.13,0
212,77.77,74.8,55.59,23.96,0
213,73.2,72.35,59.53,26.66,0
214,77.69,64.87,52.52,24.09,0
215,79.57,69.58,65.73,30.26,0
216,80.55,60.93,63.29,26.49,0
217,78.02,86.19,64.22,21.61,0
218,79.1,78.53,45.7,19.95,0
219,72.61,67.27,63.16,21.53,0
220,79.09,72.12,70.62,21.4,0
221,75.2,68.14,59.36,25.84,0
222,78.14,73.28,66.43,23.99,0
223,69.17,74.97,76.36,19.22,0
224,74.8,83.74,55.96,26.5,0
225,77.94,79.76,52.19,18.47,0
226,74.23,69.9,61.27,23.45,0
227,77.87,65.61,59.22,27.32,0
228,77.12,74.63,70.01,22.96,0
229,73.84,86.48,57.45,30.09,0
230,82.07,75.95,67.48,33.94,0
231,76.98,68.15,57.27,25.27,0
232,81.05,66.45,66.07,22.59,0
233,70.39,61.48,62.97,19.37,0
234,79.32,76.56,62.08,20.13,0
235,79.34,74.49,60.49,25.94,0
236,73.49,71.06,62.96,27.08,0
237,75.73,67.38,80.21,20.55,0
238,81.96,64.13,63.21,18.6,0
239,80.71,72.28,58.18,28.13,0
240,75.26,78.19,60.16,21.79,0
241,68.68,78.07,65.23,22.26,0
242,73.11,83.66,47,24.96,0
243,71.47,60.17,62.98,17.82,0
244,68.31,76.13,76,29.54,0
245,77.29,58.32,68.98,30.11,0
246,68.45,76.38,71.79,27.32,0
247,73.04,77.04,66.9,27.1,0
248,77.71,81.58,64.57,36.26,0
249,80.48,78.43,73.13,18.2,0
250,77.95,84.7,68.74,23.74,0
251,77.31,77.92,68.56,22.41,0
252,76.15,80.19,65.38,13.51,0
253,73.59,90.2,55.67,23.58,0
254,80.67,64.86,61.84,21.93,0
255,77.25,80,71.06,27.43,0
256,73.81,88.33,55.54,21.53,0
257,76.2,79.41,75.14,29.71,0
258,75.37,67.39,58.6,22.75,0
259,79.53,85.42,72.84,18.36,0
260,78.26,81.82,75.52,19.93,0
261,71.82,73.77,57.69,26.52,0
262,80.21,67.33,57.06,25.85,0
263,69.77,67.58,75.53,22.65,0
264,76.9,93.07,60.7,25.38,0
265,70.11,86.49,53.38,24.91,0
266,78.56,75.69,63.06,27.78,0
267,69.8,60.56,58.57,24.04,0
268,75.07,74.17,77.45,32.48,0
269,71.02,74.41,75.55,31.91,0
270,78.41,90.64,61.82,25.59,0
271,72.6,71.62,58.11,24.07,0
272,82.59,82.85,63.32,15.99,0
273,80.46,68.72,80.66,26.06,0
274,75.7,73.83,63.4,28.82,0
275,76.11,77.37,73.64,24.91,0
276,80.39,87.92,71.61,23.32,0
277,67.93,72.86,73.14,30.54,0
278,83.35,71.41,62.65,23.47,0
279,76.84,81.14,69.95,29.89,0
280,77.49,70.12,55.64,27.22,0
281,75.13,64.69,65.33,26.69,0
282,74.18,74.85,67.07,21.43,0
283,71.81,84.47,65.85,21.09,0
284,78.68,64.09,77.36,24.29,0
285,67.11,85.33,61.87,25.8,0
286,67.6,69.92,66.91,32.22,0
287,70.59,78.98,56.07,21.43,0
288,84.7,75.09,77.73,16.41,0
289,74.75,75.43,51.79,33.1,0
290,76.97,87.38,62.51,30.63,0
291,84.16,76.86,63.42,24.58,0
292,78.07,71.87,68.07,23.97,0
293,80.02,63.26,63.66,24.61,0
294,72.84,63.02,62.77,28.73,0
295,70.4,70.17,75.68,29.32,0
296,69.21,91.02,71.32,25.71,0
297,68.73,67.59,72.93,24.14,0
298,74.43,88.5,77.5,19.14,0
299,73.83,73.41,65.04,26.28,0
300,75.81,77.06,69.26,34.68,0
301,75.38,74.31,67.89,20.84,0
302,70.77,72.6,75.16,24.8,0
303,76.44,71.4,68.38,28.26,0
304,76.59,79.94,68.93,27.51,0
305,73.75,74.84,73.56,28.24,0
306,80.66,73.26,60.74,26.96,0
307,71.21,76.49,59.13,21.91,0
308,83.27,84.83,65.97,24.41,0
309,74.18,77.25,61.81,25.67,0
310,78.3,71.71,66.59,24.28,0
311,78.04,83.96,60.02,22.37,0
312,69.48,77.85,52.48,19.04,0
313,71.86,74.67,53.49,30.67,0
314,76.5,65.29,48.66,30.73,0
315,77.76,65.39,56.9,24.44,0
316,86.35,71.59,53.14,25.35,0
317,68.66,65.21,60.96,28.17,0
318,68.97,80.09,66.53,22.82,0
319,72.6,82.77,67.94,30.62,0
320,67.47,71.95,56.03,26.46,0
321,76.37,72.58,55,27.34,0
322,75.64,61.54,57.69,25.08,0
323,75.37,60.14,64.26,29.39,0
324,78.8,80.96,63.68,24.61,0
325,77.63,80.03,68.15,22.79,0
326,73.19,73.02,58.75,23.12,0
327,79.67,73.71,63.55,31.54,0
328,73.38,86.89,59.29,23.98,0
329,74.66,85,70.59,20.21,0
330,81.98,63.82,74.25,24.72,0
331,73.2,81.36,67.54,24.91,0
332,74.62,72.5,56.36,24.18,0
333,78.13,76.28,66.54,30.68,0
334,71.55,76.99,67.42,28.07,0
335,77.26,79.4,66.38,23.36,0
336,66.92,69.56,55.57,23.15,0
337,72.5,69.81,80.37,27.65,0
338,72.55,74.17,60.47,29.98,0
339,68.25,84.02,59.76,22.37,0
340,78.4,71.1,63.3,25.25,0
341,73.85,70.06,65.74,22.99,0
342,82.76,80.59,65.29,20.3,0
343,76.99,78.38,54.7,25.83,0
344,74.56,76.5,76.4,26.28,0
345,74.09,81.8,71.37,26.99,0
346,77.46,83.22,63.5,21.74,0
347,79.07,64.19,53.57,18.92,0
348,71.98,69.83,66.68,31.54,0
349,67.65,62.31,65.66,17.66,0
350,67.52,70.01,76.35,25.79,0
351,78.32,71.21,60.19,25.72,0
352,80.13,67.3,68.38,30.38,0
353,76.87,80.22,71.52,30.59,0
354,73.57,89.25,62.21,21.86,0
355,72.63,70.82,65.21,26.64,0
356,71.03,87.48,65.07,25.97,0
357,70.01,63.98,65.29,18.03,0
358,76.62,74.66,56.64,25.71,0
359,72,73.62,69.66,22.7,0
360,79.13,81.42,79.58,25.63,0
361,81.08,72.81,64.24,27.15,0
362,72.51,70.11,73,29.86,0
363,80.41,71.6,73.29,25.71,0
364,73.67,68.91,74.03,24.83,0
365,76.57,76.4,72.68,23.39,0
366,85.46,80.22,67.32,21.13,0
367,70.3,77.99,57.35,28.1,0
368,80.25,74.05,69.36,30.04,0
369,71.13,81.3,64.46,26.48,0
370,69.15,86.33,62.79,28.96,0
371,76.54,67.94,62.57,35.34,0
372,74.33,83.96,61.07,26.62,0
373,70.05,69.61,67.6,24.1,0
374,71.23,65.28,70.53,25.46,0
375,75.58,73.95,63.51,26.45,0
376,69.05,84.61,67.54,25.96,0
377,81.09,66.79,71.38,21.04,0
378,68.42,76.41,73.25,24.99,0
379,75.6,73.87,55.59,23.66,0
380,73.69,67.51,63.14,25.71,0
381,73.56,86.35,63.8,25.54,0
382,76.61,88.69,70.67,23.99,0
383,72.55,68.37,58.91,30.69,0
384,76.45,64.57,54.71,29.69,0
385,73.7,73.98,58.35,22.91,0
386,77.99,77.49,62.93,26.86,0
387,74.45,66.32,61.75,32.54,0
388,78.85,64.87,63.87,22.68,0
389,73,75.84,71.01,27.09,0
390,77.33,71.8,72.73,24.72,0
391,77.43,73.2,59,26.64,0
392,77.23,62.79,64.26,22.74,0
393,72.76,76.11,71.91,27.14,0
394,65.28,71.98,68.91,24.55,0
395,70.87,74.45,59.01,25.3,0
396,74.69,91.61,63.17,25.51,0
397,77.8,79.5,61.56,28.25,0
398,73.21,92.41,59.17,25.79,0
399,77.44,71.39,56.04,26.08,0
400,81.12,65.11,64.8,25.85,0
401,72.54,58.63,69.8,18.42,0
402,67.47,73.84,63.42,22.96,0
403,70.03,82.09,67.74,26.89,0
404,77.81,75.87,70.18,34.48,0
405,73.79,62.54,61.11,27.73,0
406,77.49,81.82,57.01,26.33,0
407,72.22,66.25,59.09,19.91,0
408,86.23,71.39,53.68,21.22,0
409,75.71,84.23,64.47,26.42,0
410,72.07,75.33,58.61,30.84,0
411,77.13,61.21,76.55,25.82,0
412,82.32,68.31,57.82,28.21,0
413,74.72,58.44,70.35,24.24,0
414,78.9,65.18,73.71,18.9,0
415,69.37,80.23,80.19,29.77,0
416,68.48,67.82,70,26.67,0
417,79.38,63.75,60.68,32.47,0
418,80.07,71.03,62.74,22.15,0
419,72.21,76.02,71.46,27.18,0
420,81.28,77.53,69.18,21.27,0
421,80.6,65.12,67.49,24.04,0
422,77.59,73.14,67.35,28.86,0
423,76.83,75.85,60.34,23.21,0
424,77.46,77.81,64.53,25.84,0
425,81.24,68.76,69.85,26.41,0
426,80.83,56.25,73.05,28.51,0
427,78.53,81.15,72.41,22.81,0
428,68.49,81.56,62.43,26.18,0
429,76.91,69.47,64.78,29.63,0
430,73.52,71.79,64.87,30.57,0
431,80.14,72.18,57.68,19.81,0
432,72.91,75.63,62.09,22.15,0
433,79.96,75.89,67.09,19.76,0
434,77.46,74.95,70.28,26.98,0
435,75.61,60.61,70.61,24.24,0
436,75.48,66.62,60.87,27.23,0
437,77.21,74.54,60.98,28.99,0
438,74.48,62.29,54.49,23.74,0
439,72.96,79.71,56.51,20.62,0
440,69.51,72.48,60.7,26.8,0
441,73.73,74.23,69.64,22.12,0
442,72.69,78.09,67.17,28.55,0
443,74.81,68.95,70.05,29.66,0
444,74.9,80.27,63.49,21.75,0
445,80.85,72.72,64.2,23.26,0
446,74.19,67.62,66,23.87,0
447,74.06,70.19,59.96,18.73,0
448,74.95,59.52,63.38,30.7,0
449,77.21,71.65,63.93,23.37,0
450,77.97,79.73,59.58,24.45,0
451,75.3,84.95,64.23,25.53,0
452,74.33,79.58,72.12,26.98,0
453,78.49,86.47,66.95,29.53,0
454,74.07,82.69,67.97,32.41,0
455,75.31,63.46,70.88,28.58,0
456,75.19,73.61,62.78,22.38,0
457,78.6,78.83,72.8,25.88,0
458,72.67,75.73,66.41,16.97,0
459,72.24,62.45,71.68,31.07,0
460,74.42,70.32,71.1,22.72,0
461,72.89,79.33,62.25,26.69,0
462,80.34,68.94,69.98,27.5,0
463,73.66,77.32,76.13,29.02,0
464,85.36,65.45,50.77,25.95,0
465,77.26,90.28,74.64,28.81,0
466,76.3,78.73,61.67,20.77,0
467,70.96,56.93,70.72,16.24,0
468,74.86,73.23,61.15,36.24,0
469,74.93,70.74,65.53,30.3,0
470,76.93,72.13,62.8,28.09,0
471,82.79,92.57,70.72,24.6,0
472,73.32,76.26,68.46,27.4,0
473,84.67,79.56,60.1,18.71,0
474,67.94,82.1,57.95,21.81,0
475,71.61,69.59,68.25,29.46,0
476,78.93,74.23,62.53,21.06,0
477,78.67,71.31,59.83,28.25,0
478,68.87,72.87,51.71,15.77,0
479,76,70.45,51.25,23.53,0
480,79.38,82.71,77.6,24.34,0
481,72.54,70.74,60.41,25.89,0
482,71.04,79.87,66.38,26.2,0
483,73.06,61.59,64.77,29.66,0
484,73.51,72.82,70.22,23.97,0
485,77.71,82.2,68.19,28.99,0
486,84.7,81.64,57.67,24.53,0
487,75.55,68.86,73.53,27.43,0
488,81.77,76.82,76.45,26.6,0
489,79.9,71.13,67.35,32.33,0
490,75.27,86.87,60.13,27.48,0
491,78.02,79.62,75.06,29.92,0
492,78.87,80.38,54.78,28.53,0
493,70.63,72.63,73,36.64,0
494,65.76,74.82,59.76,20.83,0
495,76.98,76.03,56.45,22.28,0
496,74.97,77.47,79.12,25.32,0
497,73.08,64.52,69.72,22.76,0
498,71.69,74.28,59.74,27.46,0
499,82.2,74.82,76.86,21.4,0
500,77.18,81.97,65.32,28.72,0
501,75.56,83.25,60.31,23.79,0
502,73.84,90.19,56.69,23.35,0
503,72.34,91.19,74.11,26.67,0
504,74.89,74.08,62.23,28.13,0
505,72.13,64.53,68.21,28,0
506,79.43,79.15,60.86,22.12,0
507,73.35,70,53.12,27.91,0
508,75.72,80.54,70.06,26.36,0
509,68.45,68.37,49.16,18.09,0
510,77.45,58.39,71.79,22.95,0
511,73.07,68.41,63.48,31.61,0
512,76.73,71.75,49.99,26.99,0
513,83.45,78.89,63.48,21.66,0
514,70.22,81.06,52.03,30.76,0
515,77.53,73.03,73.08,24.73,0
516,70.54,67.49,77.95,28.52,0
517,69.94,77.99,57.52,25.93,0
518,81.2,73.3,81.75,16.3,0
519,67.99,64.06,65.49,33.34,0
520,77.88,86.42,64.49,25.93,0
521,71.48,76.78,61.36,17.29,0
522,75.9,66.04,48.25,33.89,0
523,77.5,81.39,64.78,24.24,0
524,70.57,83.91,60.44,25.82,0
525,74.28,72.8,62.54,21.03,0
526,79.44,80.77,68.14,24.68,0
527,69.05,67.18,60.39,27.37,0
528,76.54,81.37,76.46,31,0
529,74.32,72.97,55.74,27.87,0
530,74.79,68,60.93,22.01,0
531,72.45,85.08,64.83,26.51,0
532,74.1,79.77,62.55,23.52,0
533,72.54,73.84,74.05,23.39,0
534,74.66,65.63,61.29,20.75,0
535,74.52,65.75,47.63,18.24,0
536,72.27,66.45,72.68,18.26,0
537,75.1,64.65,65.48,25.95,0
538,79.46,69.4,59.43,27.79,0
539,81.13,68.06,62.17,21.77,0
540,70.49,77.98,68.82,30.31,0
541,75.61,72.16,63.94,27.5,0
542,71.02,96.92,71.49,22.37,0
543,80.21,84.41,70.72,29.57,0
544,71.02,69.93,64.38,27.77,0
545,72.99,80.04,66.97,27.62,0
546,76.64,84.01,71.99,24.63,0
547,74.89,68.44,85.33,21.36,0
548,71.71,77.09,67.21,23.77,0
549,77.29,81.84,78.35,23.25,0
550,72.16,74.87,58.28,25.45,0
551,79.19,76.14,58.06,26.73,0
552,77.23,67.53,55.6,22.18,0
553,75.49,85.12,70.11,23.5,0
554,72.21,70.65,79.54,20.9,0
555,70.29,73.01,73.45,21.88,0
556,73.81,77.35,68.74,19.61,0
557,71.42,68.15,57.67,26.38,0
558,69.74,79.95,57.21,28.13,0
559,73.58,67.49,65.01,22.59,0
560,70.54,68.07,65.25,21.12,0
561,74.1,81.99,64.84,23.09,0
562,83.89,74.68,76.4,22.34,0
563,72.1,82.62,77.74,27.06,0
564,71.55,68.5,67.46,24.03,0
565,82.49,73.46,66.01,27.02,0
566,79.36,71.35,64.99,20.77,0
567,73.56,74.77,61.54,24.14,0
568,77.82,59.2,58.97,29.12,0
569,80.98,91.42,63.93,25.24,0
570,69.45,79.44,66.44,18.57,0
571,76.67,69.8,69.54,24.1,0
572,74,73.63,70.86,30.95,0
573,73.89,58.59,59.14,27.34,0
574,72.02,80.36,46.92,23.59,0
575,82.68,74.09,62.17,26.76,0
576,71.67,70.84,61.41,21.61,0
577,80.35,78.23,62.82,33.27,0
578,77.41,62.47,59.55,25.73,0
579,81.59,66.34,69.08,26.3,0
580,73.37,76.57,64.86,28.24,0
581,75.05,73.71,51.71,23.96,0
582,72.65,65.82,69.65,26.88,0
583,74.44,71.32,66.72,27.64,0
584,75.62,66.32,69.9,24.36,0
585,75.18,62.98,67,28.48,0
586,75.27,72.59,59.91,16.51,0
587,72.77,76.63,64.06,22.51,0
588,73.13,77.67,68.48,25.72,0
589,76.27,74.1,65.21,29.79,0
590,79.98,76.34,63.31,27.56,0
591,73.36,75.66,64.47,25.3,0
592,76.26,88.96,67.61,23.98,0
593,70.21,75.85,74.37,29.19,0
594,80.13,76.26,72.66,26.34,0
595,78.91,67.37,75.57,25.38,0
596,80.2,72.62,59.69,35.6,0
597,69.93,63.18,61.1,22.21,0
598,78.43,91.57,64.16,25.05,0
599,72.54,84.51,59.86,21.67,0
600,66.89,84.32,61.59,23.86,0
601,77.4,78.72,70.99,21.42,0
602,77.19,79.47,51.37,32.93,0
603,71.01,85.72,70.02,22.91,0
604,83,66.03,60.13,20.2,0
605,73.83,72.96,63.21,25.76,0
606,74.44,75.38,74.8,17.9,0
607,70,72.91,62.51,23.54,0
608,83.18,82.29,70.45,24.25,0
609,71.13,86.04,60.1,22.05,0
610,74.64,82.5,71.74,21.41,0
611,75.97,79.94,60.05,20.9,0
612,76.35,65.98,60.57,25.82,0
613,77.33,82.48,75.2,26.89,0
614,73.71,74.19,75,21.87,0
615,71.28,79.85,62.46,24.84,0
616,74.72,77.9,70.29,28.67,0
617,73.04,63.73,70.82,26.08,0
618,71.97,83.68,69.99,18.37,0
619,69.78,71.37,66.98,24.5,0
620,82.06,91.23,71.19,19.76,0
621,82.77,80.88,64.03,24.31,0
622,75.75,78.64,67.08,24.51,0
623,70.49,70.17,63.21,25.55,0
624,71.8,77.7,69.87,20.58,0
625,78.72,77.47,62.9,31.83,0
626,71.06,74.78,56.81,24.27,0
627,79.9,86.6,58.03,27.2,0
628,75.13,74.63,65.19,29.09,0
629,72.9,87.38,64.06,21.75,0
630,78.64,62.6,61.02,26.48,0
631,79.04,75.17,64.93,24.59,0
632,82.71,72.28,66.38,28.8,0
633,83.24,79.78,57.3,33.64,0
634,77.12,87.03,57.62,24.48,0
635,79.66,76.5,71.88,24.85,0
636,79.06,66.93,66.04,27.91,0
637,70.58,80.72,74.71,19.12,0
638,71.53,67.74,73.6,26.51,0
639,76.77,59.5,57.94,25.86,0
640,77.62,87.4,67.83,21.92,0
641,70.51,71.46,60.51,22.31,0
642,70.97,64.02,66.93,28.07,0
643,82.12,74.98,71.49,22.26,0
644,74.84,50.71,55.33,22.18,0
645,72.61,79.79,76.62,26.31,0
646,80.18,66.7,56.23,27.34,0
647,78.1,81.63,67.49,29.58,0
648,73.09,73.91,58.94,29.12,0
649,80.02,86.07,66.78,21.17,0
650,71.63,71.8,64.99,31.53,0
651,80.19,75.83,68.92,24.29,0
652,71.39,76.36,65.8,27.43,0
653,71.3,77.95,68.97,22.88,0
654,76.89,80.69,56.98,29.14,0
655,73.36,78.68,63.75,17.5,0
656,80.31,79.11,62.78,26.99,0
657,73.28,71.57,71.41,24.21,0
658,74.2,80.3,66.62,26.2,0
659,69.3,71.37,57.81,25.98,0
660,61.94,68.79,75.72,19.41,0
661,75.45,76.91,66.93,32.43,0
662,73.52,80.54,59.29,19.78,0
663,79.1,80.48,63.48,27.29,0
664,80.14,86.28,70.28,28.72,0
665,75.35,89.22,71.31,24.48,0
666,77.11,74.91,70.38,29.97,0
667,77.63,89.31,68.91,23.63,0
668,75.73,81.04,63.15,19.78,0
669,78.89,77.66,61.47,28.48,0
670,71.85,79.31,69.2,26.94,0
671,79.8,64.93,68.66,22,0
672,71.63,77.8,70.14,20.35,0
673,78.85,76.73,63.89,25.73,0
674,76.63,66.21,65.5,15.02,0
675,72.49,72.59,62.55,27.07,0
676,70.59,58.99,66.3,30.87,0
677,77.76,77.59,54.02,25.73,0
678,69,73.98,56.32,26.8,0
679,84.58,65.75,69.27,19.52,0
680,75.73,60.04,63.56,19.15,0
681,76.18,85.82,59.15,28.29,0
682,76.41,72.55,60.42,28.8,0
683,73.58,64.61,52.49,22.49,0
684,74.49,75.71,56.69,30.23,0
685,74.48,75.84,59.76,22.7,0
686,74.07,74.5,68.13,23.78,0
687,76.88,53.39,54.85,23.57,0
688,69.31,76.67,71.19,26.09,0
689,74.4,81.73,75.65,19.98,0
690,76.6,73.1,70.26,21.67,0
691,74.17,73.45,63.73,24.35,0
692,76.49,76.92,68.42,22.77,0
693,72.08,81.75,48.87,30.59,0
694,65.99,74.82,70.94,26.77,0
695,83.58,70.26,62.28,26.07,0
696,77.85,77.08,55.43,23.12,0
697,74.25,80.66,63.61,29.92,0
698,71.46,70.07,64.88,18.27,0
699,76.49,69.03,61.71,24.12,0
